datetime,patients,hour,day_of_week,is_weekend,month,week_number,season,is_holiday,holiday,event_flag,shift_period,arrivals,admissions,discharges,waiting_patients,avg_wait_time_minutes,occupancy_rate,occupied_beds,available_beds,available_doctors,available_nurses,doctors_available,nurses_available,appointments_count,or_bookings_count,department_pressure_score,lag_1,lag_24,roll_mean_3,roll_mean_6,roll_mean_24,predicted_patients_next_hour
2025-05-29 09:00:00,171,9,3,0,5,22,Spring,0,0,0,Morning,37,16,18,6,35,0.784,171,47,42,96,42,96,23,3,62.41,157,168,138.0,119.33,137.71,177
2025-05-29 10:00:00,177,10,3,0,5,22,Spring,0,0,0,Morning,38,16,16,6,36,0.812,177,41,42,96,42,96,23,6,64.07,171,170,151.0,130.33,137.83,173
2025-05-29 11:00:00,173,11,3,0,5,22,Spring,0,0,0,Morning,37,16,16,7,38,0.794,173,45,42,96,42,96,22,5,64.31,177,176,168.33,143.0,138.12,174
2025-05-29 12:00:00,174,12,3,0,5,22,Spring,0,0,0,Morning,43,18,14,7,38,0.798,174,44,42,96,42,96,26,4,65.59,173,170,173.67,155.83,138.0,154
2025-05-29 13:00:00,154,13,3,0,5,22,Spring,0,0,0,Morning,26,11,15,4,29,0.706,154,64,42,96,42,96,22,4,54.29,174,164,174.67,162.83,138.17,153
2025-05-29 14:00:00,153,14,3,0,5,22,Spring,0,0,0,Morning,26,11,13,4,29,0.702,153,65,42,96,42,96,25,4,54.76,154,156,167.0,167.67,137.75,160
2025-05-29 15:00:00,160,15,3,0,5,22,Spring,0,0,0,Evening,27,12,19,5,32,0.734,160,58,42,96,42,96,21,5,57.29,153,158,160.33,167.0,137.62,162
2025-05-29 16:00:00,162,16,3,0,5,22,Spring,0,0,0,Evening,28,12,28,4,29,0.743,162,56,42,96,42,96,20,5,55.99,160,150,155.67,165.17,137.71,146
2025-05-29 17:00:00,146,17,3,0,5,22,Spring,0,0,0,Evening,26,11,27,6,35,0.67,146,72,42,96,42,96,5,3,51.03,162,151,158.33,162.67,138.21,143
2025-05-29 18:00:00,143,18,3,0,5,22,Spring,0,0,0,Evening,24,10,23,5,32,0.656,143,75,42,96,42,96,3,0,48.11,146,140,156.0,158.17,138.0,149
2025-05-29 19:00:00,149,19,3,0,5,22,Spring,0,0,0,Evening,24,10,24,4,29,0.683,149,69,42,96,42,96,3,2,48.16,143,146,150.33,153.0,138.12,145
2025-05-29 20:00:00,145,20,3,0,5,22,Spring,0,0,0,Evening,24,10,24,4,29,0.665,145,73,42,96,42,96,7,0,48.06,149,144,146.0,152.17,138.25,130
2025-05-29 21:00:00,130,21,3,0,5,22,Spring,0,0,0,Evening,25,11,12,6,35,0.596,130,88,42,96,42,96,8,1,47.38,145,131,145.67,150.83,138.29,126
2025-05-29 22:00:00,126,22,3,0,5,22,Spring,0,0,0,Evening,20,9,11,6,35,0.58,126,92,42,96,42,96,6,2,45.9,130,123,141.33,145.83,138.25,129
2025-05-29 23:00:00,129,23,3,0,5,22,Spring,0,0,0,Night,27,12,11,3,26,0.592,129,89,36,82,36,82,3,1,41.05,126,136,133.67,139.83,138.38,91
2025-05-30 00:00:00,91,0,4,0,5,22,Spring,0,0,0,Night,16,7,12,2,24,0.58,126,92,36,82,36,82,5,1,39.25,129,106,128.33,137.0,138.08,102
2025-05-30 01:00:00,102,1,4,0,5,22,Spring,0,0,0,Night,20,9,9,3,26,0.58,126,92,36,82,36,82,2,2,40.1,91,102,115.33,128.33,137.46,101
2025-05-30 02:00:00,101,2,4,0,5,22,Spring,0,0,0,Night,20,9,9,3,26,0.58,126,92,36,82,36,82,4,2,40.6,102,98,107.33,120.5,137.46,97
2025-05-30 03:00:00,97,3,4,0,5,22,Spring,0,0,0,Night,17,7,6,3,26,0.58,126,92,36,82,36,82,7,1,41.35,101,105,98.0,113.17,137.58,98
2025-05-30 04:00:00,98,4,4,0,5,22,Spring,0,0,0,Night,21,9,13,3,26,0.58,126,92,36,82,36,82,7,2,41.35,97,101,100.0,107.67,137.25,96
2025-05-30 05:00:00,96,5,4,0,5,22,Spring,0,0,0,Night,20,9,12,3,26,0.58,126,92,36,82,36,82,3,0,40.35,98,96,98.67,103.0,137.12,125
2025-05-30 06:00:00,125,6,4,0,5,22,Spring,0,0,0,Night,24,10,13,5,32,0.58,126,92,36,82,36,82,6,2,44.3,96,132,97.0,97.5,137.12,120
2025-05-30 07:00:00,120,7,4,0,5,22,Spring,0,0,0,Morning,24,10,9,4,29,0.58,126,92,42,96,42,96,6,4,42.7,125,125,106.33,103.17,136.83,151
2025-05-30 08:00:00,151,8,4,0,5,22,Spring,0,0,0,Morning,39,17,18,6,35,0.693,151,67,42,96,42,96,19,3,55.91,120,157,113.67,106.17,136.62,166
2025-05-30 09:00:00,166,9,4,0,5,22,Spring,0,0,0,Morning,39,17,13,7,38,0.761,166,52,42,96,42,96,25,3,63.14,151,171,132.0,114.5,136.38,171
2025-05-30 10:00:00,171,10,4,0,5,22,Spring,0,0,0,Morning,40,17,20,6,35,0.784,171,47,42,96,42,96,21,4,61.91,166,177,145.67,126.0,136.17,170
2025-05-30 11:00:00,170,11,4,0,5,22,Spring,0,0,0,Morning,36,15,15,7,38,0.78,170,48,42,96,42,96,20,4,62.99,171,173,162.67,138.17,135.92,167
2025-05-30 12:00:00,167,12,4,0,5,22,Spring,0,0,0,Morning,39,17,17,7,38,0.766,167,51,42,96,42,96,24,3,63.16,170,174,169.0,150.5,135.79,154
2025-05-30 13:00:00,154,13,4,0,5,22,Spring,0,0,0,Morning,25,11,18,5,32,0.706,154,64,42,96,42,96,22,5,55.89,167,154,169.33,157.5,135.5,148
2025-05-30 14:00:00,148,14,4,0,5,22,Spring,0,0,0,Morning,22,9,15,4,29,0.679,148,70,42,96,42,96,22,4,52.63,154,153,163.67,163.17,135.5,148
2025-05-30 15:00:00,148,15,4,0,5,22,Spring,0,0,0,Evening,29,12,17,7,38,0.679,148,70,42,96,42,96,22,5,57.43,148,160,156.33,162.67,135.29,151
2025-05-30 16:00:00,151,16,4,0,5,22,Spring,0,0,0,Evening,27,12,26,7,38,0.693,151,67,42,96,42,96,22,4,58.26,148,162,150.0,159.67,134.79,143
2025-05-30 17:00:00,143,17,4,0,5,22,Spring,0,0,0,Evening,28,12,28,3,26,0.656,143,75,42,96,42,96,5,6,45.41,151,146,149.0,156.33,134.33,140
2025-05-30 18:00:00,140,18,4,0,5,22,Spring,0,0,0,Evening,24,10,23,5,32,0.642,140,78,42,96,42,96,1,1,46.78,143,143,147.33,151.83,134.21,138
2025-05-30 19:00:00,138,19,4,0,5,22,Spring,0,0,0,Evening,24,10,25,7,38,0.633,138,80,42,96,42,96,3,0,49.93,140,149,144.67,147.33,134.08,141
2025-05-30 20:00:00,141,20,4,0,5,22,Spring,0,0,0,Evening,24,10,25,3,26,0.647,141,77,42,96,42,96,2,3,44.11,138,145,140.33,144.67,133.62,129
2025-05-30 21:00:00,129,21,4,0,5,22,Spring,0,0,0,Evening,23,10,15,3,26,0.592,129,89,42,96,42,96,8,0,42.3,141,130,139.67,143.5,133.46,123
2025-05-30 22:00:00,123,22,4,0,5,22,Spring,0,0,0,Evening,24,10,14,3,26,0.58,126,92,42,96,42,96,2,1,40.1,129,126,136.0,140.33,133.42,124
2025-05-30 23:00:00,124,23,4,0,5,22,Spring,0,0,0,Night,23,10,13,5,32,0.58,126,92,36,82,36,82,9,0,45.05,123,129,131.0,135.67,133.29,69
2025-05-31 00:00:00,69,0,5,1,5,22,Spring,0,0,0,Night,13,4,8,2,24,0.58,126,92,36,82,36,82,4,1,39.0,124,91,125.33,132.5,133.08,68
2025-05-31 01:00:00,68,1,5,1,5,22,Spring,0,0,0,Night,10,3,6,1,21,0.58,126,92,36,82,36,82,4,1,37.4,69,102,105.33,120.67,132.17,67
2025-05-31 02:00:00,67,2,5,1,5,22,Spring,0,0,0,Night,14,5,5,1,21,0.58,126,92,36,82,36,82,7,2,38.15,68,101,87.0,109.0,130.75,75
2025-05-31 03:00:00,75,3,5,1,5,22,Spring,0,0,0,Night,12,4,6,2,24,0.58,126,92,36,82,36,82,8,0,40.0,67,97,68.0,96.67,129.33,66
2025-05-31 04:00:00,66,4,5,1,5,22,Spring,0,0,0,Night,13,4,7,2,24,0.58,126,92,36,82,36,82,3,1,38.75,75,98,70.0,87.67,128.42,64
2025-05-31 05:00:00,64,5,5,1,5,22,Spring,0,0,0,Night,16,5,8,3,26,0.58,126,92,36,82,36,82,2,1,40.1,66,96,69.33,78.17,127.08,92
2025-05-31 06:00:00,92,6,5,1,5,22,Spring,0,0,0,Night,18,6,12,3,26,0.58,126,92,36,82,36,82,5,1,40.85,64,125,68.33,68.17,125.75,94
2025-05-31 07:00:00,94,7,5,1,5,22,Spring,0,0,0,Morning,18,6,10,4,29,0.58,126,92,42,96,42,96,1,0,41.45,92,120,74.0,72.0,124.38,113
2025-05-31 08:00:00,113,8,5,1,5,22,Spring,0,0,0,Morning,22,7,10,4,29,0.58,126,92,42,96,42,96,5,3,42.45,94,151,83.33,76.33,123.29,124
2025-05-31 09:00:00,124,9,5,1,5,22,Spring,0,0,0,Morning,30,10,14,6,35,0.58,126,92,42,96,42,96,7,1,46.15,113,166,99.67,84.0,121.71,132
2025-05-31 10:00:00,132,10,5,1,5,22,Spring,0,0,0,Morning,32,11,15,4,29,0.606,132,86,42,96,42,96,4,1,43.73,124,171,110.33,92.17,119.96,125
2025-05-31 11:00:00,125,11,5,1,5,22,Spring,0,0,0,Morning,26,9,13,6,35,0.58,126,92,42,96,42,96,6,0,45.9,132,170,123.0,103.17,118.33,126
2025-05-31 12:00:00,126,12,5,1,5,22,Spring,0,0,0,Morning,30,10,14,5,32,0.58,126,92,42,96,42,96,4,1,43.8,125,167,127.0,113.33,116.46,113
2025-05-31 13:00:00,113,13,5,1,5,22,Spring,0,0,0,Morning,17,6,13,3,26,0.58,126,92,42,96,42,96,2,0,40.1,126,154,127.67,119.0,114.75,108
2025-05-31 14:00:00,108,14,5,1,5,22,Spring,0,0,0,Morning,19,6,14,4,29,0.58,126,92,42,96,42,96,6,2,42.7,113,148,121.33,122.17,113.04,112
2025-05-31 15:00:00,112,15,5,1,5,22,Spring,0,0,0,Evening,22,7,10,3,26,0.58,126,92,42,96,42,96,2,0,40.1,108,148,115.67,121.33,111.38,104
2025-05-31 16:00:00,104,16,5,1,5,22,Spring,0,0,0,Evening,19,6,20,3,26,0.58,126,92,42,96,42,96,3,1,40.35,112,151,111.0,119.33,109.88,100
2025-05-31 17:00:00,100,17,5,1,5,22,Spring,0,0,0,Evening,16,5,19,3,26,0.58,126,92,42,96,42,96,2,3,40.1,104,143,108.0,114.67,107.92,105
2025-05-31 18:00:00,105,18,5,1,5,22,Spring,0,0,0,Evening,20,7,19,3,26,0.58,126,92,42,96,42,96,6,2,41.1,100,140,105.33,110.5,106.12,107
2025-05-31 19:00:00,107,19,5,1,5,22,Spring,0,0,0,Evening,20,7,21,3,26,0.58,126,92,42,96,42,96,4,0,40.6,105,138,103.0,107.0,104.67,99
2025-05-31 20:00:00,99,20,5,1,5,22,Spring,0,0,0,Evening,20,7,16,4,29,0.58,126,92,42,96,42,96,5,1,42.45,107,141,104.0,106.0,103.38,91
2025-05-31 21:00:00,91,21,5,1,5,22,Spring,0,0,0,Evening,16,5,10,3,26,0.58,126,92,42,96,42,96,3,0,40.35,99,129,103.67,104.5,101.62,94
2025-05-31 22:00:00,94,22,5,1,5,22,Spring,0,0,0,Evening,16,5,9,5,32,0.58,126,92,42,96,42,96,5,1,44.05,91,123,99.0,101.0,100.04,97
2025-05-31 23:00:00,97,23,5,1,5,22,Spring,0,0,0,Night,19,6,8,4,29,0.58,126,92,36,82,36,82,2,1,41.7,94,124,94.67,99.33,98.83,51
2025-06-01 00:00:00,51,0,6,1,6,22,Summer,0,0,0,Night,11,4,3,3,26,0.58,126,92,36,82,36,82,0,1,39.6,97,69,94.0,98.83,97.71,61
2025-06-01 01:00:00,61,1,6,1,6,22,Summer,0,0,0,Night,11,4,6,1,21,0.58,126,92,36,82,36,82,5,1,37.65,51,68,80.67,89.83,96.96,59
2025-06-01 02:00:00,59,2,6,1,6,22,Summer,0,0,0,Night,10,3,5,1,21,0.58,126,92,36,82,36,82,2,1,36.9,61,67,69.67,82.17,96.67,66
2025-06-01 03:00:00,66,3,6,1,6,22,Summer,0,0,0,Night,15,5,8,4,29,0.58,126,92,36,82,36,82,4,1,42.2,59,75,57.0,75.5,96.33,55
2025-06-01 04:00:00,55,4,6,1,6,22,Summer,0,0,0,Night,13,4,6,3,26,0.58,126,92,36,82,36,82,7,2,41.35,66,66,62.0,71.33,95.96,63
2025-06-01 05:00:00,63,5,6,1,6,22,Summer,0,0,0,Night,9,3,5,1,21,0.58,126,92,36,82,36,82,4,1,37.4,55,64,60.0,64.83,95.5,83
2025-06-01 06:00:00,83,6,6,1,6,22,Summer,0,0,0,Night,16,5,8,3,26,0.58,126,92,36,82,36,82,5,1,40.85,63,92,61.33,59.17,95.46,79
2025-06-01 07:00:00,79,7,6,1,6,22,Summer,0,0,0,Morning,18,6,13,4,29,0.58,126,92,42,96,42,96,5,0,42.45,83,94,67.0,64.5,95.08,99
2025-06-01 08:00:00,99,8,6,1,6,22,Summer,0,0,0,Morning,20,7,11,6,35,0.58,126,92,42,96,42,96,8,1,46.4,79,113,75.0,67.5,94.46,108
2025-06-01 09:00:00,108,9,6,1,6,22,Summer,0,0,0,Morning,23,8,8,4,29,0.58,126,92,42,96,42,96,7,1,42.95,99,124,87.0,74.17,93.88,107
2025-06-01 10:00:00,107,10,6,1,6,22,Summer,0,0,0,Morning,24,8,8,3,26,0.58,126,92,42,96,42,96,6,1,41.1,108,132,95.33,81.17,93.21,110
2025-06-01 11:00:00,110,11,6,1,6,22,Summer,0,0,0,Morning,25,8,13,5,32,0.58,126,92,42,96,42,96,7,0,44.55,107,125,104.67,89.83,92.17,106
2025-06-01 12:00:00,106,12,6,1,6,22,Summer,0,0,0,Morning,25,8,8,4,29,0.58,126,92,42,96,42,96,2,1,41.7,110,126,108.33,97.67,91.54,94
2025-06-01 13:00:00,94,13,6,1,6,22,Summer,0,0,0,Morning,19,6,9,3,26,0.58,126,92,42,96,42,96,4,2,40.6,106,113,107.67,101.5,90.71,92
2025-06-01 14:00:00,92,14,6,1,6,22,Summer,0,0,0,Morning,19,6,9,2,24,0.58,126,92,42,96,42,96,8,1,40.0,94,108,103.33,104.0,89.92,97
2025-06-01 15:00:00,97,15,6,1,6,22,Summer,0,0,0,Evening,16,5,8,3,26,0.58,126,92,42,96,42,96,2,1,40.1,92,112,97.33,102.83,89.25,101
2025-06-01 16:00:00,101,16,6,1,6,22,Summer,0,0,0,Evening,20,7,18,2,24,0.58,126,92,42,96,42,96,3,1,38.75,97,104,94.33,101.0,88.62,85
2025-06-01 17:00:00,85,17,6,1,6,22,Summer,0,0,0,Evening,16,5,14,1,21,0.58,126,92,42,96,42,96,4,1,37.4,101,100,96.67,100.0,88.5,89
2025-06-01 18:00:00,89,18,6,1,6,22,Summer,0,0,0,Evening,16,5,14,3,26,0.58,126,92,42,96,42,96,3,0,40.35,85,105,94.33,95.83,87.88,89
2025-06-01 19:00:00,89,19,6,1,6,22,Summer,0,0,0,Evening,14,5,17,2,24,0.58,126,92,42,96,42,96,6,1,39.5,89,107,91.67,93.0,87.21,85
2025-06-01 20:00:00,85,20,6,1,6,22,Summer,0,0,0,Evening,15,5,14,2,24,0.58,126,92,42,96,42,96,6,3,39.5,89,99,87.67,92.17,86.46,73
2025-06-01 21:00:00,73,21,6,1,6,22,Summer,0,0,0,Evening,13,4,11,3,26,0.58,126,92,42,96,42,96,7,2,41.35,85,91,87.67,91.0,85.88,77
2025-06-01 22:00:00,77,22,6,1,6,22,Summer,0,0,0,Evening,14,5,4,4,29,0.58,126,92,42,96,42,96,7,1,42.95,73,94,82.33,87.0,85.12,76
2025-06-01 23:00:00,76,23,6,1,6,22,Summer,0,0,0,Night,11,4,9,2,24,0.58,126,92,36,82,36,82,0,1,38.0,77,97,78.33,83.0,84.42,71
2025-06-02 00:00:00,71,0,0,0,6,23,Summer,0,0,0,Night,13,6,6,3,26,0.58,126,92,36,82,36,82,6,2,41.1,76,51,75.33,81.5,83.54,75
2025-06-02 01:00:00,75,1,0,0,6,23,Summer,0,0,0,Night,13,6,11,1,21,0.58,126,92,36,82,36,82,2,2,36.9,71,61,74.67,78.5,84.38,85
2025-06-02 02:00:00,85,2,0,0,6,23,Summer,0,0,0,Night,14,6,4,3,26,0.58,126,92,36,82,36,82,2,2,40.1,75,59,74.0,76.17,84.96,72
2025-06-02 03:00:00,72,3,0,0,6,23,Summer,0,0,0,Night,10,4,7,1,21,0.58,126,92,36,82,36,82,5,1,37.65,85,66,77.0,76.17,86.04,78
2025-06-02 04:00:00,78,4,0,0,6,23,Summer,0,0,0,Night,15,6,10,3,26,0.58,126,92,36,82,36,82,0,0,39.6,72,55,77.33,76.0,86.29,75
2025-06-02 05:00:00,75,5,0,0,6,23,Summer,0,0,0,Night,13,6,8,2,24,0.58,126,92,36,82,36,82,8,2,40.0,78,63,78.33,76.17,87.25,103
2025-06-02 06:00:00,103,6,0,0,6,23,Summer,0,0,0,Night,17,7,11,4,29,0.58,126,92,36,82,36,82,4,0,42.2,75,83,75.0,76.0,87.75,97
2025-06-02 07:00:00,97,7,0,0,6,23,Summer,0,0,0,Morning,18,8,13,3,26,0.58,126,92,42,96,42,96,5,3,40.85,103,79,85.33,81.33,88.58,117
2025-06-02 08:00:00,117,8,0,0,6,23,Summer,0,0,0,Morning,25,11,16,4,29,0.58,126,92,42,96,42,96,20,4,46.2,97,99,91.67,85.0,89.33,130
2025-06-02 09:00:00,130,9,0,0,6,23,Summer,0,0,0,Morning,32,14,13,7,38,0.596,130,88,42,96,42,96,22,3,52.48,117,108,105.67,90.33,90.08,142
2025-06-02 10:00:00,142,10,0,0,6,23,Summer,0,0,0,Morning,30,13,13,4,29,0.651,142,76,42,96,42,96,22,4,50.98,130,107,114.67,100.0,91.0,149
2025-06-02 11:00:00,149,11,0,0,6,23,Summer,0,0,0,Morning,30,13,12,3,26,0.683,149,69,42,96,42,96,23,3,51.56,142,110,129.67,110.67,92.46,147
2025-06-02 12:00:00,147,12,0,0,6,23,Summer,0,0,0,Morning,37,16,14,7,38,0.674,147,71,42,96,42,96,22,5,57.16,149,106,140.33,123.0,94.08,122
2025-06-02 13:00:00,122,13,0,0,6,23,Summer,0,0,0,Morning,20,9,10,4,29,0.58,126,92,42,96,42,96,25,5,47.45,147,94,146.0,130.33,95.79,129
2025-06-02 14:00:00,129,14,0,0,6,23,Summer,0,0,0,Morning,26,11,14,5,32,0.592,129,89,42,96,42,96,25,5,49.75,122,92,139.33,134.5,96.96,123
2025-06-02 15:00:00,123,15,0,0,6,23,Summer,0,0,0,Evening,17,7,13,3,26,0.58,126,92,42,96,42,96,21,5,44.85,129,97,132.67,136.5,98.5,119
2025-06-02 16:00:00,119,16,0,0,6,23,Summer,0,0,0,Evening,23,10,23,6,35,0.58,126,92,42,96,42,96,18,5,48.9,123,101,124.67,135.33,99.58,128
2025-06-02 17:00:00,128,17,0,0,6,23,Summer,0,0,0,Evening,22,9,21,7,38,0.587,128,90,42,96,42,96,3,5,47.18,119,85,123.67,131.5,100.33,121
2025-06-02 18:00:00,121,18,0,0,6,23,Summer,0,0,0,Evening,18,8,18,2,24,0.58,126,92,42,96,42,96,1,2,38.25,128,89,123.33,128.0,102.12,121
2025-06-02 19:00:00,121,19,0,0,6,23,Summer,0,0,0,Evening,20,9,21,3,26,0.58,126,92,42,96,42,96,4,0,40.6,121,89,122.67,123.67,103.46,121
2025-06-02 20:00:00,121,20,0,0,6,23,Summer,0,0,0,Evening,22,9,22,4,29,0.58,126,92,42,96,42,96,3,1,41.95,121,85,123.33,123.5,104.79,105
2025-06-02 21:00:00,105,21,0,0,6,23,Summer,0,0,0,Evening,21,9,13,3,26,0.58,126,92,42,96,42,96,2,0,40.1,121,73,121.0,122.17,106.29,110
2025-06-02 22:00:00,110,22,0,0,6,23,Summer,0,0,0,Evening,24,10,8,7,38,0.58,126,92,42,96,42,96,5,0,47.25,105,77,115.67,119.17,107.62,104
2025-06-02 23:00:00,104,23,0,0,6,23,Summer,0,0,0,Night,22,9,9,4,29,0.58,126,92,36,82,36,82,5,2,42.45,110,76,112.0,117.67,109.0,84
2025-06-03 00:00:00,84,0,1,0,6,23,Summer,0,0,0,Night,16,7,5,2,24,0.58,126,92,36,82,36,82,6,1,39.5,104,71,106.33,113.67,110.17,84
2025-06-03 01:00:00,84,1,1,0,6,23,Summer,0,0,0,Night,12,5,4,2,24,0.58,126,92,36,82,36,82,6,0,39.5,84,75,99.33,107.5,110.71,86
2025-06-03 02:00:00,86,2,1,0,6,23,Summer,0,0,0,Night,13,6,6,3,26,0.58,126,92,36,82,36,82,4,2,40.6,84,85,90.67,101.33,111.08,87
2025-06-03 03:00:00,87,3,1,0,6,23,Summer,0,0,0,Night,18,8,13,4,29,0.58,126,92,36,82,36,82,3,1,41.95,86,72,84.67,95.5,111.12,87
2025-06-03 04:00:00,87,4,1,0,6,23,Summer,0,0,0,Night,16,7,8,2,24,0.58,126,92,36,82,36,82,5,2,39.25,87,78,85.67,92.5,111.75,89
2025-06-03 05:00:00,89,5,1,0,6,23,Summer,0,0,0,Night,16,7,9,4,29,0.58,126,92,36,82,36,82,6,2,42.7,87,75,86.67,88.67,112.12,110
2025-06-03 06:00:00,110,6,1,0,6,23,Summer,0,0,0,Night,17,7,10,2,24,0.58,126,92,36,82,36,82,5,1,39.25,89,103,87.67,86.17,112.71,114
2025-06-03 07:00:00,114,7,1,0,6,23,Summer,0,0,0,Morning,23,10,14,6,35,0.58,126,92,42,96,42,96,4,5,45.4,110,97,95.33,90.5,113.0,136
2025-06-03 08:00:00,136,8,1,0,6,23,Summer,0,0,0,Morning,27,12,12,5,32,0.624,136,82,42,96,42,96,22,4,50.93,114,117,104.33,95.5,113.71,150
2025-06-03 09:00:00,150,9,1,0,6,23,Summer,0,0,0,Morning,35,15,14,6,35,0.688,150,68,42,96,42,96,24,4,56.88,136,130,120.0,103.83,114.5,149
2025-06-03 10:00:00,149,10,1,0,6,23,Summer,0,0,0,Morning,37,16,14,8,40,0.683,149,69,42,96,42,96,24,4,59.81,150,142,133.33,114.33,115.33,149
2025-06-03 11:00:00,149,11,1,0,6,23,Summer,0,0,0,Morning,32,14,17,6,35,0.683,149,69,42,96,42,96,21,3,55.86,149,149,145.0,124.67,115.62,157
2025-06-03 12:00:00,157,12,1,0,6,23,Summer,0,0,0,Morning,37,16,18,7,38,0.72,157,61,42,96,42,96,22,2,59.91,149,147,149.33,134.67,115.62,128
2025-06-03 13:00:00,128,13,1,0,6,23,Summer,0,0,0,Morning,25,11,13,5,32,0.587,128,90,42,96,42,96,24,4,49.23,157,122,151.67,142.5,116.04,132
2025-06-03 14:00:00,132,14,1,0,6,23,Summer,0,0,0,Morning,22,9,15,5,32,0.606,132,86,42,96,42,96,25,3,50.58,128,129,144.67,144.83,116.29,133
2025-06-03 15:00:00,133,15,1,0,6,23,Summer,0,0,0,Evening,26,11,9,4,29,0.61,133,85,42,96,42,96,21,4,48.26,132,123,139.0,144.17,116.42,129
2025-06-03 16:00:00,129,16,1,0,6,23,Summer,0,0,0,Evening,24,10,24,3,26,0.592,129,89,42,96,42,96,20,4,45.3,133,119,131.0,141.33,116.83,125
2025-06-03 17:00:00,125,17,1,0,6,23,Summer,0,0,0,Evening,23,10,25,3,26,0.58,126,92,42,96,42,96,2,3,40.1,129,128,131.33,138.0,117.25,125
2025-06-03 18:00:00,125,18,1,0,6,23,Summer,0,0,0,Evening,24,10,20,3,26,0.58,126,92,42,96,42,96,9,2,41.85,125,121,129.0,134.0,117.12,134
2025-06-03 19:00:00,134,19,1,0,6,23,Summer,0,0,0,Evening,19,8,25,4,29,0.615,134,84,42,96,42,96,6,2,44.78,125,121,126.33,128.67,117.29,121
2025-06-03 20:00:00,121,20,1,0,6,23,Summer,0,0,0,Evening,20,9,24,2,24,0.58,126,92,42,96,42,96,3,1,38.75,134,121,128.0,129.67,117.83,116
2025-06-03 21:00:00,116,21,1,0,6,23,Summer,0,0,0,Evening,23,10,9,4,29,0.58,126,92,42,96,42,96,8,1,43.2,121,105,126.67,127.83,117.83,109
2025-06-03 22:00:00,109,22,1,0,6,23,Summer,0,0,0,Evening,18,8,10,2,24,0.58,126,92,42,96,42,96,3,0,38.75,116,110,123.67,125.0,118.29,119
2025-06-03 23:00:00,119,23,1,0,6,23,Summer,0,0,0,Night,21,9,14,3,26,0.58,126,92,36,82,36,82,1,2,39.85,109,104,115.33,121.67,118.25,101
2025-06-04 00:00:00,101,0,2,0,6,23,Summer,0,0,0,Night,17,7,9,2,24,0.58,126,92,36,82,36,82,4,2,39.0,119,84,114.67,120.67,118.88,87
2025-06-04 01:00:00,87,1,2,0,6,23,Summer,0,0,0,Night,13,6,7,1,21,0.58,126,92,36,82,36,82,5,1,37.65,101,84,109.67,116.67,119.58,83
2025-06-04 02:00:00,83,2,2,0,6,23,Summer,0,0,0,Night,14,6,7,2,24,0.58,126,92,36,82,36,82,2,3,38.5,87,86,102.33,108.83,119.71,94
2025-06-04 03:00:00,94,3,2,0,6,23,Summer,0,0,0,Night,16,7,9,4,29,0.58,126,92,36,82,36,82,5,2,42.45,83,87,90.33,102.5,119.58,102
2025-06-04 04:00:00,102,4,2,0,6,23,Summer,0,0,0,Night,17,7,9,1,21,0.58,126,92,36,82,36,82,7,3,38.15,94,87,88.0,98.83,119.88,89
2025-06-04 05:00:00,89,5,2,0,6,23,Summer,0,0,0,Night,13,6,8,1,21,0.58,126,92,36,82,36,82,2,2,36.9,102,89,93.0,97.67,120.5,124
2025-06-04 06:00:00,124,6,2,0,6,23,Summer,0,0,0,Night,22,9,14,4,29,0.58,126,92,36,82,36,82,6,1,42.7,89,110,95.0,92.67,120.5,113
2025-06-04 07:00:00,113,7,2,0,6,23,Summer,0,0,0,Morning,23,10,16,6,35,0.58,126,92,42,96,42,96,2,4,44.9,124,114,105.0,96.5,121.08,144
2025-06-04 08:00:00,144,8,2,0,6,23,Summer,0,0,0,Morning,33,14,14,7,38,0.661,144,74,42,96,42,96,19,3,55.58,113,136,108.67,100.83,121.04,150
2025-06-04 09:00:00,150,9,2,0,6,23,Summer,0,0,0,Morning,33,14,13,7,38,0.688,150,68,42,96,42,96,21,2,57.73,144,150,127.0,111.0,121.38,149
2025-06-04 10:00:00,149,10,2,0,6,23,Summer,0,0,0,Morning,32,14,18,4,29,0.683,149,69,42,96,42,96,19,3,52.16,150,149,135.67,120.33,121.38,161
2025-06-04 11:00:00,161,11,2,0,6,23,Summer,0,0,0,Morning,39,17,17,8,40,0.739,161,57,42,96,42,96,22,4,62.61,149,149,147.67,128.17,121.38,159
2025-06-04 12:00:00,159,12,2,0,6,23,Summer,0,0,0,Morning,37,16,14,7,38,0.729,159,59,42,96,42,96,17,3,59.21,161,157,153.33,140.17,121.88,138
2025-06-04 13:00:00,138,13,2,0,6,23,Summer,0,0,0,Morning,24,10,12,3,26,0.633,138,80,42,96,42,96,20,4,47.78,159,128,156.33,146.0,121.96,139
2025-06-04 14:00:00,139,14,2,0,6,23,Summer,0,0,0,Morning,28,12,15,6,35,0.638,139,79,42,96,42,96,21,4,53.11,138,132,152.67,150.17,122.38,139
2025-06-04 15:00:00,139,15,2,0,6,23,Summer,0,0,0,Evening,25,11,10,4,29,0.638,139,79,42,96,42,96,23,4,50.41,139,133,145.33,149.33,122.67,139
2025-06-04 16:00:00,139,16,2,0,6,23,Summer,0,0,0,Evening,25,11,27,4,29,0.638,139,79,42,96,42,96,20,5,49.66,139,129,138.67,147.5,122.92,131
