datetime,patients,doctors_available,nurses_available,appointments_count,or_bookings_count,occupied_beds,waiting_patients,hour,day_of_week,month,week_number,is_weekend,season,holiday,lag_1,lag_24,roll_mean_3,roll_mean_6,roll_mean_24
2025-09-17 13:00:00,103.0,0.0,0.0,0.0,0.0,0.0,0.0,13,2,9,38,0,3,0,98.0,120.0,95.33333333333333,86.16666666666667,89.66666666666667
2025-09-17 14:00:00,105.0,0.0,0.0,0.0,0.0,0.0,0.0,14,2,9,38,0,3,0,103.0,112.0,98.33333333333333,91.66666666666667,88.95833333333333
2025-09-17 15:00:00,104.0,0.0,0.0,0.0,0.0,0.0,0.0,15,2,9,38,0,3,0,105.0,104.0,102.0,96.33333333333333,88.66666666666667
2025-09-17 16:00:00,97.0,0.0,0.0,0.0,0.0,0.0,0.0,16,2,9,38,0,3,0,104.0,108.0,104.0,99.66666666666667,88.66666666666667
2025-09-17 17:00:00,98.0,0.0,0.0,0.0,0.0,0.0,0.0,17,2,9,38,0,3,0,97.0,110.0,102.0,100.16666666666667,88.20833333333333
2025-09-17 18:00:00,100.0,0.0,0.0,0.0,0.0,0.0,0.0,18,2,9,38,0,3,0,98.0,115.0,99.66666666666667,100.83333333333333,87.70833333333333
2025-09-17 19:00:00,105.0,0.0,0.0,0.0,0.0,0.0,0.0,19,2,9,38,0,3,0,100.0,113.0,98.33333333333333,101.16666666666667,87.08333333333333
2025-09-17 20:00:00,91.0,0.0,0.0,0.0,0.0,0.0,0.0,20,2,9,38,0,3,0,105.0,105.0,101.0,101.5,86.75
2025-09-17 21:00:00,80.0,0.0,0.0,0.0,0.0,0.0,0.0,21,2,9,38,0,3,0,91.0,100.0,98.66666666666667,99.16666666666667,86.16666666666667
2025-09-17 22:00:00,71.0,0.0,0.0,0.0,0.0,0.0,0.0,22,2,9,38,0,3,0,80.0,91.0,92.0,95.16666666666667,85.33333333333333
2025-09-17 23:00:00,66.0,0.0,0.0,0.0,0.0,0.0,0.0,23,2,9,38,0,3,0,71.0,79.0,80.66666666666667,90.83333333333333,84.5
2025-09-18 00:00:00,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,9,38,0,3,0,66.0,72.0,72.33333333333333,85.5,83.95833333333333
2025-09-18 01:00:00,65.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,9,38,0,3,0,64.0,66.0,67.0,79.5,83.625
2025-09-18 02:00:00,68.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,9,38,0,3,0,65.0,72.0,65.0,72.83333333333333,83.58333333333333
2025-09-18 03:00:00,62.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,9,38,0,3,0,68.0,67.0,65.66666666666667,69.0,83.41666666666667
2025-09-18 04:00:00,58.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,9,38,0,3,0,62.0,70.0,65.0,66.0,83.20833333333333
2025-09-18 05:00:00,61.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,9,38,0,3,0,58.0,64.0,62.666666666666664,63.833333333333336,82.70833333333333
2025-09-18 06:00:00,74.0,0.0,0.0,0.0,0.0,0.0,0.0,6,3,9,38,0,3,0,61.0,67.0,60.333333333333336,63.0,82.58333333333333
2025-09-18 07:00:00,73.0,0.0,0.0,0.0,0.0,0.0,0.0,7,3,9,38,0,3,0,74.0,70.0,64.33333333333333,64.66666666666667,82.875
2025-09-18 08:00:00,76.0,0.0,0.0,0.0,0.0,0.0,0.0,8,3,9,38,0,3,0,73.0,77.0,69.33333333333333,66.0,83.0
2025-09-18 09:00:00,82.0,0.0,0.0,0.0,0.0,0.0,0.0,9,3,9,38,0,3,0,76.0,84.0,74.33333333333333,67.33333333333333,82.95833333333333
2025-09-18 10:00:00,85.0,0.0,0.0,0.0,0.0,0.0,0.0,10,3,9,38,0,3,0,82.0,94.0,77.0,70.66666666666667,82.875
2025-09-18 11:00:00,98.0,0.0,0.0,0.0,0.0,0.0,0.0,11,3,9,38,0,3,0,85.0,94.0,81.0,75.16666666666667,82.5
2025-09-18 12:00:00,101.0,0.0,0.0,0.0,0.0,0.0,0.0,12,3,9,38,0,3,0,98.0,98.0,88.33333333333333,81.33333333333333,82.66666666666667
2025-09-18 13:00:00,106.0,0.0,0.0,0.0,0.0,0.0,0.0,13,3,9,38,0,3,0,101.0,103.0,94.66666666666667,85.83333333333333,82.79166666666667
2025-09-18 14:00:00,101.0,0.0,0.0,0.0,0.0,0.0,0.0,14,3,9,38,0,3,0,106.0,105.0,101.66666666666667,91.33333333333333,82.91666666666667
2025-09-18 15:00:00,101.0,0.0,0.0,0.0,0.0,0.0,0.0,15,3,9,38,0,3,0,101.0,104.0,102.66666666666667,95.5,82.75
2025-09-18 16:00:00,97.0,0.0,0.0,0.0,0.0,0.0,0.0,16,3,9,38,0,3,0,101.0,97.0,102.66666666666667,98.66666666666667,82.625
2025-09-18 17:00:00,110.0,0.0,0.0,0.0,0.0,0.0,0.0,17,3,9,38,0,3,0,97.0,98.0,99.66666666666667,100.66666666666667,82.625
2025-09-18 18:00:00,112.0,0.0,0.0,0.0,0.0,0.0,0.0,18,3,9,38,0,3,0,110.0,100.0,102.66666666666667,102.66666666666667,83.125
2025-09-18 19:00:00,100.0,0.0,0.0,0.0,0.0,0.0,0.0,19,3,9,38,0,3,0,112.0,105.0,106.33333333333333,104.5,83.625
2025-09-18 20:00:00,96.0,0.0,0.0,0.0,0.0,0.0,0.0,20,3,9,38,0,3,0,100.0,91.0,107.33333333333333,103.5,83.41666666666667
2025-09-18 21:00:00,85.0,0.0,0.0,0.0,0.0,0.0,0.0,21,3,9,38,0,3,0,96.0,80.0,102.66666666666667,102.66666666666667,83.625
2025-09-18 22:00:00,85.0,0.0,0.0,0.0,0.0,0.0,0.0,22,3,9,38,0,3,0,85.0,71.0,93.66666666666667,100.0,83.83333333333333
2025-09-18 23:00:00,81.0,0.0,0.0,0.0,0.0,0.0,0.0,23,3,9,38,0,3,0,85.0,66.0,88.66666666666667,98.0,84.41666666666667
2025-09-19 00:00:00,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,9,38,0,3,0,81.0,64.0,83.66666666666667,93.16666666666667,85.04166666666667
2025-09-19 01:00:00,78.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,9,38,0,3,0,101.0,65.0,89.0,91.33333333333333,86.58333333333333
2025-09-19 02:00:00,68.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,9,38,0,3,0,78.0,68.0,86.66666666666667,87.66666666666667,87.125
2025-09-19 03:00:00,66.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,9,38,0,3,0,68.0,62.0,82.33333333333333,83.0,87.125
2025-09-19 04:00:00,73.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,9,38,0,3,0,66.0,58.0,70.66666666666667,79.83333333333333,87.29166666666667
2025-09-19 05:00:00,77.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,9,38,0,3,0,73.0,61.0,69.0,77.83333333333333,87.91666666666667
2025-09-19 06:00:00,74.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4,9,38,0,3,0,77.0,74.0,72.0,77.16666666666667,88.58333333333333
2025-09-19 07:00:00,72.0,0.0,0.0,0.0,0.0,0.0,0.0,7,4,9,38,0,3,0,74.0,73.0,74.66666666666667,72.66666666666667,88.58333333333333
2025-09-19 08:00:00,79.0,0.0,0.0,0.0,0.0,0.0,0.0,8,4,9,38,0,3,0,72.0,76.0,74.33333333333333,71.66666666666667,88.54166666666667
2025-09-19 09:00:00,85.0,0.0,0.0,0.0,0.0,0.0,0.0,9,4,9,38,0,3,0,79.0,82.0,75.0,73.5,88.66666666666667
2025-09-19 10:00:00,86.0,0.0,0.0,0.0,0.0,0.0,0.0,10,4,9,38,0,3,0,85.0,85.0,78.66666666666667,76.66666666666667,88.79166666666667
2025-09-19 11:00:00,90.0,0.0,0.0,0.0,0.0,0.0,0.0,11,4,9,38,0,3,0,86.0,98.0,83.33333333333333,78.83333333333333,88.83333333333333
2025-09-19 12:00:00,98.0,0.0,0.0,0.0,0.0,0.0,0.0,12,4,9,38,0,3,0,90.0,101.0,87.0,81.0,88.5
2025-09-19 13:00:00,99.0,0.0,0.0,0.0,0.0,0.0,0.0,13,4,9,38,0,3,0,98.0,106.0,91.33333333333333,85.0,88.375
2025-09-19 14:00:00,102.0,0.0,0.0,0.0,0.0,0.0,0.0,14,4,9,38,0,3,0,99.0,101.0,95.66666666666667,89.5,88.08333333333333
2025-09-19 15:00:00,110.0,0.0,0.0,0.0,0.0,0.0,0.0,15,4,9,38,0,3,0,102.0,101.0,99.66666666666667,93.33333333333333,88.125
2025-09-19 16:00:00,156.0,0.0,0.0,0.0,0.0,0.0,0.0,16,4,9,38,0,3,0,110.0,97.0,103.66666666666667,97.5,88.5
2025-09-19 17:00:00,137.0,0.0,0.0,0.0,0.0,0.0,0.0,17,4,9,38,0,3,0,156.0,110.0,122.66666666666667,109.16666666666667,90.95833333333333
2025-09-19 18:00:00,142.0,0.0,0.0,0.0,0.0,0.0,0.0,18,4,9,38,0,3,0,137.0,112.0,134.33333333333334,117.0,92.08333333333333
2025-09-19 19:00:00,123.0,0.0,0.0,0.0,0.0,0.0,0.0,19,4,9,38,0,3,0,142.0,100.0,145.0,124.33333333333333,93.33333333333333
2025-09-19 20:00:00,110.0,0.0,0.0,0.0,0.0,0.0,0.0,20,4,9,38,0,3,0,123.0,96.0,134.0,128.33333333333334,94.29166666666667
2025-09-19 21:00:00,99.0,0.0,0.0,0.0,0.0,0.0,0.0,21,4,9,38,0,3,0,110.0,85.0,125.0,129.66666666666666,94.875
2025-09-19 22:00:00,90.0,0.0,0.0,0.0,0.0,0.0,0.0,22,4,9,38,0,3,0,99.0,85.0,110.66666666666667,127.83333333333333,95.45833333333333
2025-09-19 23:00:00,78.0,0.0,0.0,0.0,0.0,0.0,0.0,23,4,9,38,0,3,0,90.0,81.0,99.66666666666667,116.83333333333333,95.66666666666667
2025-09-20 00:00:00,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,9,38,1,3,0,78.0,101.0,89.0,107.0,95.54166666666667
2025-09-20 01:00:00,56.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5,9,38,1,3,0,65.0,78.0,77.66666666666667,94.16666666666667,94.04166666666667
2025-09-20 02:00:00,42.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,9,38,1,3,0,56.0,68.0,66.33333333333333,83.0,93.125
2025-09-20 03:00:00,43.0,0.0,0.0,0.0,0.0,0.0,0.0,3,5,9,38,1,3,0,42.0,66.0,54.333333333333336,71.66666666666667,92.04166666666667
2025-09-20 04:00:00,54.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,9,38,1,3,0,43.0,73.0,47.0,62.333333333333336,91.08333333333333
2025-09-20 05:00:00,56.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5,9,38,1,3,0,54.0,77.0,46.333333333333336,56.333333333333336,90.29166666666667
2025-09-20 06:00:00,54.0,0.0,0.0,0.0,0.0,0.0,0.0,6,5,9,38,1,3,0,56.0,74.0,51.0,52.666666666666664,89.41666666666667
2025-09-20 07:00:00,54.0,0.0,0.0,0.0,0.0,0.0,0.0,7,5,9,38,1,3,0,54.0,72.0,54.666666666666664,50.833333333333336,88.58333333333333
2025-09-20 08:00:00,58.0,0.0,0.0,0.0,0.0,0.0,0.0,8,5,9,38,1,3,0,54.0,79.0,54.666666666666664,50.5,87.83333333333333
2025-09-20 09:00:00,88.0,0.0,0.0,0.0,0.0,0.0,0.0,9,5,9,38,1,3,0,58.0,85.0,55.333333333333336,53.166666666666664,86.95833333333333
2025-09-20 10:00:00,83.0,0.0,0.0,0.0,0.0,0.0,0.0,10,5,9,38,1,3,0,88.0,86.0,66.66666666666667,60.666666666666664,87.08333333333333
2025-09-20 11:00:00,74.0,0.0,0.0,0.0,0.0,0.0,0.0,11,5,9,38,1,3,0,83.0,90.0,76.33333333333333,65.5,86.95833333333333
2025-09-20 12:00:00,75.0,0.0,0.0,0.0,0.0,0.0,0.0,12,5,9,38,1,3,0,74.0,98.0,81.66666666666667,68.5,86.29166666666667
2025-09-20 13:00:00,80.0,0.0,0.0,0.0,0.0,0.0,0.0,13,5,9,38,1,3,0,75.0,99.0,77.33333333333333,72.0,85.33333333333333
2025-09-20 14:00:00,80.0,0.0,0.0,0.0,0.0,0.0,0.0,14,5,9,38,1,3,0,80.0,102.0,76.33333333333333,76.33333333333333,84.54166666666667
2025-09-20 15:00:00,81.0,0.0,0.0,0.0,0.0,0.0,0.0,15,5,9,38,1,3,0,80.0,110.0,78.33333333333333,80.0,83.625
2025-09-20 16:00:00,82.0,0.0,0.0,0.0,0.0,0.0,0.0,16,5,9,38,1,3,0,81.0,156.0,80.33333333333333,78.83333333333333,82.41666666666667
2025-09-20 17:00:00,80.0,0.0,0.0,0.0,0.0,0.0,0.0,17,5,9,38,1,3,0,82.0,137.0,81.0,78.66666666666667,79.33333333333333
2025-09-20 18:00:00,84.0,0.0,0.0,0.0,0.0,0.0,0.0,18,5,9,38,1,3,0,80.0,142.0,81.0,79.66666666666667,76.95833333333333
2025-09-20 19:00:00,89.0,0.0,0.0,0.0,0.0,0.0,0.0,19,5,9,38,1,3,0,84.0,123.0,82.0,81.16666666666667,74.54166666666667
2025-09-20 20:00:00,104.0,0.0,0.0,0.0,0.0,0.0,0.0,20,5,9,38,1,3,0,89.0,110.0,84.33333333333333,82.66666666666667,73.125
2025-09-20 21:00:00,92.0,0.0,0.0,0.0,0.0,0.0,0.0,21,5,9,38,1,3,0,104.0,99.0,92.33333333333333,86.66666666666667,72.875
2025-09-20 22:00:00,80.0,0.0,0.0,0.0,0.0,0.0,0.0,22,5,9,38,1,3,0,92.0,90.0,95.0,88.5,72.58333333333333
2025-09-20 23:00:00,92.0,0.0,0.0,0.0,0.0,0.0,0.0,23,5,9,38,1,3,0,80.0,78.0,92.0,88.16666666666667,72.16666666666667
2025-09-21 00:00:00,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,9,38,1,3,0,92.0,65.0,88.0,90.16666666666667,72.75
2025-09-21 01:00:00,64.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,9,38,1,3,0,76.0,56.0,82.66666666666667,88.83333333333333,73.20833333333333
2025-09-21 02:00:00,50.0,0.0,0.0,0.0,0.0,0.0,0.0,2,6,9,38,1,3,0,64.0,42.0,77.33333333333333,84.66666666666667,73.54166666666667
2025-09-21 03:00:00,53.0,0.0,0.0,0.0,0.0,0.0,0.0,3,6,9,38,1,3,0,50.0,43.0,63.333333333333336,75.66666666666667,73.875
2025-09-21 04:00:00,49.0,0.0,0.0,0.0,0.0,0.0,0.0,4,6,9,38,1,3,0,53.0,54.0,55.666666666666664,69.16666666666667,74.29166666666667
2025-09-21 05:00:00,48.0,0.0,0.0,0.0,0.0,0.0,0.0,5,6,9,38,1,3,0,49.0,56.0,50.666666666666664,64.0,74.08333333333333
2025-09-21 06:00:00,49.0,0.0,0.0,0.0,0.0,0.0,0.0,6,6,9,38,1,3,0,48.0,54.0,50.0,56.666666666666664,73.75
2025-09-21 07:00:00,54.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,9,38,1,3,0,49.0,54.0,48.666666666666664,52.166666666666664,73.54166666666667
2025-09-21 08:00:00,60.0,0.0,0.0,0.0,0.0,0.0,0.0,8,6,9,38,1,3,0,54.0,58.0,50.333333333333336,50.5,73.54166666666667
2025-09-21 09:00:00,69.0,0.0,0.0,0.0,0.0,0.0,0.0,9,6,9,38,1,3,0,60.0,88.0,54.333333333333336,52.166666666666664,73.625
2025-09-21 10:00:00,79.0,0.0,0.0,0.0,0.0,0.0,0.0,10,6,9,38,1,3,0,69.0,83.0,61.0,54.833333333333336,72.83333333333333
2025-09-21 11:00:00,78.0,0.0,0.0,0.0,0.0,0.0,0.0,11,6,9,38,1,3,0,79.0,74.0,69.33333333333333,59.833333333333336,72.66666666666667
2025-09-21 12:00:00,75.0,0.0,0.0,0.0,0.0,0.0,0.0,12,6,9,38,1,3,0,78.0,75.0,75.33333333333333,64.83333333333333,72.83333333333333
2025-09-21 13:00:00,81.0,0.0,0.0,0.0,0.0,0.0,0.0,13,6,9,38,1,3,0,75.0,80.0,77.33333333333333,69.16666666666667,72.83333333333333
2025-09-21 14:00:00,91.0,0.0,0.0,0.0,0.0,0.0,0.0,14,6,9,38,1,3,0,81.0,80.0,78.0,73.66666666666667,72.875
2025-09-21 15:00:00,92.0,0.0,0.0,0.0,0.0,0.0,0.0,15,6,9,38,1,3,0,91.0,81.0,82.33333333333333,78.83333333333333,73.33333333333333
2025-09-21 16:00:00,84.0,0.0,0.0,0.0,0.0,0.0,0.0,16,6,9,38,1,3,0,92.0,82.0,88.0,82.66666666666667,73.79166666666667
2025-09-21 17:00:00,87.0,0.0,0.0,0.0,0.0,0.0,0.0,17,6,9,38,1,3,0,84.0,80.0,89.0,83.5,73.875
2025-09-21 18:00:00,90.0,0.0,0.0,0.0,0.0,0.0,0.0,18,6,9,38,1,3,0,87.0,84.0,87.66666666666667,85.0,74.16666666666667
2025-09-21 19:00:00,91.0,0.0,0.0,0.0,0.0,0.0,0.0,19,6,9,38,1,3,0,90.0,89.0,87.0,87.5,74.41666666666667
2025-09-21 20:00:00,89.0,0.0,0.0,0.0,0.0,0.0,0.0,20,6,9,38,1,3,0,91.0,104.0,89.33333333333333,89.16666666666667,74.5
2025-09-21 21:00:00,79.0,0.0,0.0,0.0,0.0,0.0,0.0,21,6,9,38,1,3,0,89.0,92.0,90.0,88.83333333333333,73.875
2025-09-21 22:00:00,71.0,0.0,0.0,0.0,0.0,0.0,0.0,22,6,9,38,1,3,0,79.0,80.0,86.33333333333333,86.66666666666667,73.33333333333333
2025-09-21 23:00:00,63.0,0.0,0.0,0.0,0.0,0.0,0.0,23,6,9,38,1,3,0,71.0,92.0,79.66666666666667,84.5,72.95833333333333
2025-09-22 00:00:00,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9,39,0,3,0,63.0,76.0,71.0,80.5,71.75
2025-09-22 01:00:00,72.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,9,39,0,3,0,67.0,64.0,67.0,76.66666666666667,71.375
2025-09-22 02:00:00,65.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,9,39,0,3,0,72.0,50.0,67.33333333333333,73.5,71.70833333333333
2025-09-22 03:00:00,66.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,9,39,0,3,0,65.0,53.0,68.0,69.5,72.33333333333333
2025-09-22 04:00:00,64.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,9,39,0,3,0,66.0,49.0,67.66666666666667,67.33333333333333,72.875
2025-09-22 05:00:00,96.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,9,39,0,3,0,64.0,48.0,65.0,66.16666666666667,73.5
2025-09-22 06:00:00,94.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,9,39,0,3,0,96.0,49.0,75.33333333333333,71.66666666666667,75.5
2025-09-22 07:00:00,89.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,9,39,0,3,0,94.0,54.0,84.66666666666667,76.16666666666667,77.375
2025-09-22 08:00:00,93.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,9,39,0,3,0,89.0,60.0,93.0,79.0,78.83333333333333
2025-09-22 09:00:00,91.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,9,39,0,3,0,93.0,69.0,92.0,83.66666666666667,80.20833333333333
2025-09-22 10:00:00,88.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,9,39,0,3,0,91.0,79.0,91.0,87.83333333333333,81.125
2025-09-22 11:00:00,119.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,9,39,0,3,0,88.0,78.0,90.66666666666667,91.83333333333333,81.5
2025-09-22 12:00:00,113.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0,9,39,0,3,0,119.0,75.0,99.33333333333333,95.66666666666667,83.20833333333333
2025-09-22 13:00:00,107.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0,9,39,0,3,0,113.0,81.0,106.66666666666667,98.83333333333333,84.79166666666667
2025-09-22 14:00:00,116.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,9,39,0,3,0,107.0,91.0,113.0,101.83333333333333,85.875
2025-09-22 15:00:00,110.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,9,39,0,3,0,116.0,92.0,112.0,105.66666666666667,86.91666666666667
2025-09-22 16:00:00,110.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,9,39,0,3,0,110.0,84.0,111.0,108.83333333333333,87.66666666666667
2025-09-22 17:00:00,114.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0,9,39,0,3,0,110.0,87.0,112.0,112.5,88.75
2025-09-22 18:00:00,111.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0,9,39,0,3,0,114.0,90.0,111.33333333333333,111.66666666666667,89.875
2025-09-22 19:00:00,105.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0,9,39,0,3,0,111.0,91.0,111.66666666666667,111.33333333333333,90.75
2025-09-22 20:00:00,103.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,9,39,0,3,0,105.0,89.0,110.0,111.0,91.33333333333333
2025-09-22 21:00:00,88.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0,9,39,0,3,0,103.0,79.0,106.33333333333333,108.83333333333333,91.91666666666667
2025-09-22 22:00:00,81.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,9,39,0,3,0,88.0,71.0,98.66666666666667,105.16666666666667,92.29166666666667
2025-09-22 23:00:00,70.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0,9,39,0,3,0,81.0,63.0,90.66666666666667,100.33333333333333,92.70833333333333
2025-09-23 00:00:00,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,9,39,0,3,0,70.0,67.0,79.66666666666667,93.0,93.0
2025-09-23 01:00:00,69.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,9,39,0,3,0,71.0,72.0,74.0,86.33333333333333,93.16666666666667
2025-09-23 02:00:00,69.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,9,39,0,3,0,69.0,65.0,70.0,80.33333333333333,93.04166666666667
2025-09-23 03:00:00,60.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,9,39,0,3,0,69.0,66.0,69.66666666666667,74.66666666666667,93.20833333333333
2025-09-23 04:00:00,59.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,9,39,0,3,0,60.0,64.0,66.0,70.0,92.95833333333333
2025-09-23 05:00:00,103.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,9,39,0,3,0,59.0,96.0,62.666666666666664,66.33333333333333,92.75
2025-09-23 06:00:00,90.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,9,39,0,3,0,103.0,94.0,74.0,71.83333333333333,93.04166666666667
2025-09-23 07:00:00,81.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1,9,39,0,3,0,90.0,89.0,84.0,75.0,92.875
2025-09-23 08:00:00,90.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1,9,39,0,3,0,81.0,93.0,91.33333333333333,77.0,92.54166666666667
2025-09-23 09:00:00,93.0,0.0,0.0,0.0,0.0,0.0,0.0,9,1,9,39,0,3,0,90.0,91.0,87.0,80.5,92.41666666666667
2025-09-23 10:00:00,89.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1,9,39,0,3,0,93.0,88.0,88.0,86.0,92.5
2025-09-23 11:00:00,134.0,0.0,0.0,0.0,0.0,0.0,0.0,11,1,9,39,0,3,0,89.0,119.0,90.66666666666667,91.0,92.54166666666667
2025-09-23 12:00:00,119.0,0.0,0.0,0.0,0.0,0.0,0.0,12,1,9,39,0,3,0,134.0,113.0,105.33333333333333,96.16666666666667,93.16666666666667
2025-09-23 13:00:00,109.0,0.0,0.0,0.0,0.0,0.0,0.0,13,1,9,39,0,3,0,119.0,107.0,114.0,101.0,93.41666666666667
2025-09-23 14:00:00,104.0,0.0,0.0,0.0,0.0,0.0,0.0,14,1,9,39,0,3,0,109.0,116.0,120.66666666666667,105.66666666666667,93.5
2025-09-23 15:00:00,97.0,0.0,0.0,0.0,0.0,0.0,0.0,15,1,9,39,0,3,0,104.0,110.0,110.66666666666667,108.0,93.0
2025-09-23 16:00:00,105.0,0.0,0.0,0.0,0.0,0.0,0.0,16,1,9,39,0,3,0,97.0,110.0,103.33333333333333,108.66666666666667,92.45833333333333
2025-09-23 17:00:00,112.0,0.0,0.0,0.0,0.0,0.0,0.0,17,1,9,39,0,3,0,105.0,114.0,102.0,111.33333333333333,92.25
2025-09-23 18:00:00,109.0,0.0,0.0,0.0,0.0,0.0,0.0,18,1,9,39,0,3,0,112.0,111.0,104.66666666666667,107.66666666666667,92.16666666666667
2025-09-23 19:00:00,98.0,0.0,0.0,0.0,0.0,0.0,0.0,19,1,9,39,0,3,0,109.0,105.0,108.66666666666667,106.0,92.08333333333333
2025-09-23 20:00:00,96.0,0.0,0.0,0.0,0.0,0.0,0.0,20,1,9,39,0,3,0,98.0,103.0,106.33333333333333,104.16666666666667,91.79166666666667
2025-09-23 21:00:00,92.0,0.0,0.0,0.0,0.0,0.0,0.0,21,1,9,39,0,3,0,96.0,88.0,101.0,102.83333333333333,91.5
2025-09-23 22:00:00,87.0,0.0,0.0,0.0,0.0,0.0,0.0,22,1,9,39,0,3,0,92.0,81.0,95.33333333333333,102.0,91.66666666666667
2025-09-23 23:00:00,77.0,0.0,0.0,0.0,0.0,0.0,0.0,23,1,9,39,0,3,0,87.0,70.0,91.66666666666667,99.0,91.91666666666667
2025-09-24 00:00:00,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,9,39,0,3,0,77.0,71.0,85.33333333333333,93.16666666666667,92.20833333333333
2025-09-24 01:00:00,64.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,39,0,3,0,64.0,69.0,76.0,85.66666666666667,91.91666666666667
2025-09-24 02:00:00,63.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,9,39,0,3,0,64.0,69.0,68.33333333333333,80.0,91.70833333333333
2025-09-24 03:00:00,66.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,9,39,0,3,0,63.0,60.0,63.666666666666664,74.5,91.45833333333333
2025-09-24 04:00:00,61.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,9,39,0,3,0,66.0,59.0,64.33333333333333,70.16666666666667,91.70833333333333
2025-09-24 05:00:00,56.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,9,39,0,3,0,61.0,103.0,63.333333333333336,65.83333333333333,91.79166666666667
2025-09-24 06:00:00,62.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2,9,39,0,3,0,56.0,90.0,61.0,62.333333333333336,89.83333333333333
2025-09-24 07:00:00,73.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2,9,39,0,3,0,62.0,81.0,59.666666666666664,62.0,88.66666666666667
2025-09-24 08:00:00,78.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2,9,39,0,3,0,73.0,90.0,63.666666666666664,63.5,88.33333333333333
2025-09-24 09:00:00,88.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2,9,39,0,3,0,78.0,93.0,71.0,66.0,87.83333333333333
2025-09-24 10:00:00,95.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2,9,39,0,3,0,88.0,89.0,79.66666666666667,69.66666666666667,87.625
2025-09-24 11:00:00,94.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2,9,39,0,3,0,95.0,134.0,87.0,75.33333333333333,87.875
