datetime,patients,day_of_week,month,is_weekend,holiday,holiday,weather
2025-09-08 12:00:00,162,0,9,0,0,0,0
2025-09-08 13:00:00,143,0,9,0,0,0,0
2025-09-08 14:00:00,153,0,9,0,0,0,0
2025-09-08 15:00:00,151,0,9,0,0,0,0
2025-09-08 16:00:00,146,0,9,0,0,0,0
2025-09-08 17:00:00,131,0,9,0,0,0,0
2025-09-08 18:00:00,139,0,9,0,0,0,0
2025-09-08 19:00:00,132,0,9,0,0,0,0
2025-09-08 20:00:00,126,0,9,0,0,0,0
2025-09-08 21:00:00,124,0,9,0,0,0,0
2025-09-08 22:00:00,123,0,9,0,0,0,0
2025-09-08 23:00:00,125,0,9,0,0,0,0
2025-09-09 00:00:00,94,1,9,0,0,0,0
2025-09-09 01:00:00,98,1,9,0,0,0,0
2025-09-09 02:00:00,105,1,9,0,0,0,0
2025-09-09 03:00:00,102,1,9,0,0,0,0
2025-09-09 04:00:00,100,1,9,0,0,0,0
2025-09-09 05:00:00,98,1,9,0,0,0,0
2025-09-09 06:00:00,128,1,9,0,0,0,0
2025-09-09 07:00:00,126,1,9,0,0,0,0
2025-09-09 08:00:00,155,1,9,0,0,0,0
2025-09-09 09:00:00,170,1,9,0,0,0,0
2025-09-09 10:00:00,164,1,9,0,0,0,0
2025-09-09 11:00:00,171,1,9,0,0,0,0
2025-09-09 12:00:00,173,1,9,0,0,0,0
2025-09-09 13:00:00,146,1,9,0,0,0,0
2025-09-09 14:00:00,158,1,9,0,0,0,0
2025-09-09 15:00:00,157,1,9,0,0,0,0
2025-09-09 16:00:00,155,1,9,0,0,0,0
2025-09-09 17:00:00,144,1,9,0,0,0,0
2025-09-09 18:00:00,140,1,9,0,0,0,0
2025-09-09 19:00:00,141,1,9,0,0,0,0
2025-09-09 20:00:00,142,1,9,0,0,0,0
2025-09-09 21:00:00,130,1,9,0,0,0,0
2025-09-09 22:00:00,133,1,9,0,0,0,0
2025-09-09 23:00:00,135,1,9,0,0,0,0
2025-09-10 00:00:00,98,2,9,0,0,0,0
2025-09-10 01:00:00,103,2,9,0,0,0,0
2025-09-10 02:00:00,104,2,9,0,0,0,0
2025-09-10 03:00:00,99,2,9,0,0,0,0
2025-09-10 04:00:00,102,2,9,0,0,0,0
2025-09-10 05:00:00,105,2,9,0,0,0,0
2025-09-10 06:00:00,129,2,9,0,0,0,0
2025-09-10 07:00:00,134,2,9,0,0,0,0
2025-09-10 08:00:00,161,2,9,0,0,0,0
2025-09-10 09:00:00,177,2,9,0,0,0,0
2025-09-10 10:00:00,178,2,9,0,0,0,0
2025-09-10 11:00:00,173,2,9,0,0,0,0
2025-09-10 12:00:00,174,2,9,0,0,0,0
2025-09-10 13:00:00,160,2,9,0,0,0,0
2025-09-10 14:00:00,154,2,9,0,0,0,0
2025-09-10 15:00:00,162,2,9,0,0,0,0
2025-09-10 16:00:00,157,2,9,0,0,0,0
2025-09-10 17:00:00,144,2,9,0,0,0,0
2025-09-10 18:00:00,150,2,9,0,0,0,0
2025-09-10 19:00:00,152,2,9,0,0,0,0
2025-09-10 20:00:00,156,2,9,0,0,0,0
2025-09-10 21:00:00,133,2,9,0,0,0,0
2025-09-10 22:00:00,130,2,9,0,0,0,0
2025-09-10 23:00:00,134,2,9,0,0,0,0
2025-09-11 00:00:00,108,3,9,0,0,0,0
2025-09-11 01:00:00,103,3,9,0,0,0,0
2025-09-11 02:00:00,107,3,9,0,0,0,0
2025-09-11 03:00:00,104,3,9,0,0,0,0
2025-09-11 04:00:00,113,3,9,0,0,0,0
2025-09-11 05:00:00,104,3,9,0,0,0,0
2025-09-11 06:00:00,137,3,9,0,0,0,0
2025-09-11 07:00:00,136,3,9,0,0,0,0
2025-09-11 08:00:00,166,3,9,0,0,0,0
2025-09-11 09:00:00,171,3,9,0,0,0,0
2025-09-11 10:00:00,185,3,9,0,0,0,0
2025-09-11 11:00:00,176,3,9,0,0,0,0
2025-09-11 12:00:00,181,3,9,0,0,0,0
2025-09-11 13:00:00,168,3,9,0,0,0,0
2025-09-11 14:00:00,167,3,9,0,0,0,0
2025-09-11 15:00:00,160,3,9,0,0,0,0
2025-09-11 16:00:00,160,3,9,0,0,0,0
2025-09-11 17:00:00,142,3,9,0,0,0,0
2025-09-11 18:00:00,146,3,9,0,0,0,0
2025-09-11 19:00:00,151,3,9,0,0,0,0
2025-09-11 20:00:00,150,3,9,0,0,0,0
2025-09-11 21:00:00,138,3,9,0,0,0,0
2025-09-11 22:00:00,133,3,9,0,0,0,0
2025-09-11 23:00:00,140,3,9,0,0,0,0
2025-09-12 00:00:00,95,4,9,0,0,0,0
2025-09-12 01:00:00,107,4,9,0,0,0,0
2025-09-12 02:00:00,99,4,9,0,0,0,0
2025-09-12 03:00:00,101,4,9,0,0,0,0
2025-09-12 04:00:00,98,4,9,0,0,0,0
2025-09-12 05:00:00,99,4,9,0,0,0,0
2025-09-12 06:00:00,126,4,9,0,0,0,0
2025-09-12 07:00:00,136,4,9,0,0,0,0
2025-09-12 08:00:00,159,4,9,0,0,0,0
2025-09-12 09:00:00,176,4,9,0,0,0,0
2025-09-12 10:00:00,175,4,9,0,0,0,0
2025-09-12 11:00:00,171,4,9,0,0,0,0
2025-09-12 12:00:00,176,4,9,0,0,0,0
2025-09-12 13:00:00,161,4,9,0,0,0,0
2025-09-12 14:00:00,157,4,9,0,0,0,0
2025-09-12 15:00:00,157,4,9,0,0,0,0
2025-09-12 16:00:00,157,4,9,0,0,0,0
2025-09-12 17:00:00,147,4,9,0,0,0,0
2025-09-12 18:00:00,149,4,9,0,0,0,0
2025-09-12 19:00:00,141,4,9,0,0,0,0
2025-09-12 20:00:00,148,4,9,0,0,0,0
2025-09-12 21:00:00,132,4,9,0,0,0,0
2025-09-12 22:00:00,126,4,9,0,0,0,0
2025-09-12 23:00:00,135,4,9,0,0,0,0
2025-09-13 00:00:00,69,5,9,1,0,0,0
2025-09-13 01:00:00,75,5,9,1,0,0,0
2025-09-13 02:00:00,75,5,9,1,0,0,0
2025-09-13 03:00:00,80,5,9,1,0,0,0
2025-09-13 04:00:00,71,5,9,1,0,0,0
2025-09-13 05:00:00,75,5,9,1,0,0,0
2025-09-13 06:00:00,87,5,9,1,0,0,0
2025-09-13 07:00:00,92,5,9,1,0,0,0
2025-09-13 08:00:00,117,5,9,1,0,0,0
2025-09-13 09:00:00,130,5,9,1,0,0,0
2025-09-13 10:00:00,130,5,9,1,0,0,0
2025-09-13 11:00:00,129,5,9,1,0,0,0
2025-09-13 12:00:00,130,5,9,1,0,0,0
2025-09-13 13:00:00,116,5,9,1,0,0,0
2025-09-13 14:00:00,116,5,9,1,0,0,0
2025-09-13 15:00:00,112,5,9,1,0,0,0
2025-09-13 16:00:00,116,5,9,1,0,0,0
2025-09-13 17:00:00,107,5,9,1,0,0,0
2025-09-13 18:00:00,111,5,9,1,0,0,0
2025-09-13 19:00:00,106,5,9,1,0,0,0
2025-09-13 20:00:00,114,5,9,1,0,0,0
2025-09-13 21:00:00,92,5,9,1,0,0,0
2025-09-13 22:00:00,95,5,9,1,0,0,0
2025-09-13 23:00:00,95,5,9,1,0,0,0
2025-09-14 00:00:00,71,6,9,1,0,0,0
2025-09-14 01:00:00,69,6,9,1,0,0,0
2025-09-14 02:00:00,63,6,9,1,0,0,0
2025-09-14 03:00:00,67,6,9,1,0,0,0
2025-09-14 04:00:00,71,6,9,1,0,0,0
2025-09-14 05:00:00,77,6,9,1,0,0,0
2025-09-14 06:00:00,93,6,9,1,0,0,0
2025-09-14 07:00:00,89,6,9,1,0,0,0
2025-09-14 08:00:00,112,6,9,1,0,0,0
2025-09-14 09:00:00,123,6,9,1,0,0,0
2025-09-14 10:00:00,128,6,9,1,0,0,0
2025-09-14 11:00:00,127,6,9,1,0,0,0
2025-09-14 12:00:00,133,6,9,1,0,0,0
2025-09-14 13:00:00,110,6,9,1,0,0,0
2025-09-14 14:00:00,116,6,9,1,0,0,0
2025-09-14 15:00:00,108,6,9,1,0,0,0
2025-09-14 16:00:00,120,6,9,1,0,0,0
2025-09-14 17:00:00,98,6,9,1,0,0,0
2025-09-14 18:00:00,95,6,9,1,0,0,0
2025-09-14 19:00:00,102,6,9,1,0,0,0
2025-09-14 20:00:00,101,6,9,1,0,0,0
2025-09-14 21:00:00,98,6,9,1,0,0,0
2025-09-14 22:00:00,93,6,9,1,0,0,0
2025-09-14 23:00:00,99,6,9,1,0,0,0
2025-09-15 00:00:00,99,0,9,0,0,0,0
2025-09-15 01:00:00,105,0,9,0,0,0,0
2025-09-15 02:00:00,91,0,9,0,0,0,0
2025-09-15 03:00:00,105,0,9,0,0,0,0
2025-09-15 04:00:00,88,0,9,0,0,0,0
2025-09-15 05:00:00,105,0,9,0,0,0,0
2025-09-15 06:00:00,112,0,9,0,0,0,0
2025-09-15 07:00:00,122,0,9,0,0,0,0
2025-09-15 08:00:00,146,0,9,0,0,0,0
2025-09-15 09:00:00,161,0,9,0,0,0,0
2025-09-15 10:00:00,169,0,9,0,0,0,0
2025-09-15 11:00:00,169,0,9,0,0,0,0
2025-09-15 12:00:00,153,0,9,0,0,0,0
2025-09-15 13:00:00,155,0,9,0,0,0,0
2025-09-15 14:00:00,150,0,9,0,0,0,0
2025-09-15 15:00:00,153,0,9,0,0,0,0
2025-09-15 16:00:00,147,0,9,0,0,0,0
2025-09-15 17:00:00,137,0,9,0,0,0,0
2025-09-15 18:00:00,135,0,9,0,0,0,0
2025-09-15 19:00:00,144,0,9,0,0,0,0
2025-09-15 20:00:00,143,0,9,0,0,0,0
2025-09-15 21:00:00,127,0,9,0,0,0,0
2025-09-15 22:00:00,118,0,9,0,0,0,0
2025-09-15 23:00:00,120,0,9,0,0,0,0
2025-09-16 00:00:00,107,1,9,0,0,0,0
2025-09-16 01:00:00,105,1,9,0,0,0,0
2025-09-16 02:00:00,98,1,9,0,0,0,0
2025-09-16 03:00:00,95,1,9,0,0,0,0
2025-09-16 04:00:00,103,1,9,0,0,0,0
2025-09-16 05:00:00,106,1,9,0,0,0,0
2025-09-16 06:00:00,127,1,9,0,0,0,0
2025-09-16 07:00:00,126,1,9,0,0,0,0
2025-09-16 08:00:00,157,1,9,0,0,0,0
2025-09-16 09:00:00,169,1,9,0,0,0,0
2025-09-16 10:00:00,167,1,9,0,0,0,0
2025-09-16 11:00:00,172,1,9,0,0,0,0
2025-09-16 12:00:00,173,1,9,0,0,0,0
2025-09-16 13:00:00,147,1,9,0,0,0,0
2025-09-16 14:00:00,152,1,9,0,0,0,0
2025-09-16 15:00:00,156,1,9,0,0,0,0
2025-09-16 16:00:00,149,1,9,0,0,0,0
2025-09-16 17:00:00,143,1,9,0,0,0,0
2025-09-16 18:00:00,145,1,9,0,0,0,0
2025-09-16 19:00:00,150,1,9,0,0,0,0
2025-09-16 20:00:00,147,1,9,0,0,0,0
2025-09-16 21:00:00,128,1,9,0,0,0,0
2025-09-16 22:00:00,132,1,9,0,0,0,0
2025-09-16 23:00:00,133,1,9,0,0,0,0
2025-09-17 00:00:00,107,2,9,0,0,0,0
2025-09-17 01:00:00,105,2,9,0,0,0,0
2025-09-17 02:00:00,95,2,9,0,0,0,0
2025-09-17 03:00:00,103,2,9,0,0,0,0
2025-09-17 04:00:00,106,2,9,0,0,0,0
2025-09-17 05:00:00,106,2,9,0,0,0,0
2025-09-17 06:00:00,136,2,9,0,0,0,0
2025-09-17 07:00:00,133,2,9,0,0,0,0
2025-09-17 08:00:00,163,2,9,0,0,0,0
2025-09-17 09:00:00,176,2,9,0,0,0,0
2025-09-17 10:00:00,180,2,9,0,0,0,0
2025-09-17 11:00:00,175,2,9,0,0,0,0
2025-09-17 12:00:00,172,2,9,0,0,0,0
2025-09-17 13:00:00,160,2,9,0,0,0,0
2025-09-17 14:00:00,153,2,9,0,0,0,0
2025-09-17 15:00:00,157,2,9,0,0,0,0
2025-09-17 16:00:00,164,2,9,0,0,0,0
2025-09-17 17:00:00,149,2,9,0,0,0,0
2025-09-17 18:00:00,146,2,9,0,0,0,0
2025-09-17 19:00:00,146,2,9,0,0,0,0
2025-09-17 20:00:00,144,2,9,0,0,0,0
2025-09-17 21:00:00,137,2,9,0,0,0,0
2025-09-17 22:00:00,144,2,9,0,0,0,0
2025-09-17 23:00:00,130,2,9,0,0,0,0
2025-09-18 00:00:00,108,3,9,0,0,0,0
2025-09-18 01:00:00,107,3,9,0,0,0,0
2025-09-18 02:00:00,108,3,9,0,0,0,0
2025-09-18 03:00:00,107,3,9,0,0,0,0
2025-09-18 04:00:00,107,3,9,0,0,0,0
2025-09-18 05:00:00,104,3,9,0,0,0,0
2025-09-18 06:00:00,135,3,9,0,0,0,0
2025-09-18 07:00:00,143,3,9,0,0,0,0
2025-09-18 08:00:00,169,3,9,0,0,0,0
2025-09-18 09:00:00,173,3,9,0,0,0,0
2025-09-18 10:00:00,183,3,9,0,0,0,0
2025-09-18 11:00:00,181,3,9,0,0,0,0
2025-09-18 12:00:00,182,3,9,0,0,0,0
2025-09-18 13:00:00,157,3,9,0,0,0,0
2025-09-18 14:00:00,168,3,9,0,0,0,0
2025-09-18 15:00:00,156,3,9,0,0,0,0
2025-09-18 16:00:00,162,3,9,0,0,0,0
2025-09-18 17:00:00,148,3,9,0,0,0,0
2025-09-18 18:00:00,150,3,9,0,0,0,0
2025-09-18 19:00:00,153,3,9,0,0,0,0
2025-09-18 20:00:00,150,3,9,0,0,0,0
2025-09-18 21:00:00,136,3,9,0,0,0,0
2025-09-18 22:00:00,130,3,9,0,0,0,0
2025-09-18 23:00:00,141,3,9,0,0,0,0
2025-09-19 00:00:00,104,4,9,0,0,0,0
2025-09-19 01:00:00,102,4,9,0,0,0,0
2025-09-19 02:00:00,104,4,9,0,0,0,0
2025-09-19 03:00:00,95,4,9,0,0,0,0
2025-09-19 04:00:00,110,4,9,0,0,0,0
2025-09-19 05:00:00,98,4,9,0,0,0,0
2025-09-19 06:00:00,131,4,9,0,0,0,0
2025-09-19 07:00:00,133,4,9,0,0,0,0
2025-09-19 08:00:00,161,4,9,0,0,0,0
2025-09-19 09:00:00,177,4,9,0,0,0,0
2025-09-19 10:00:00,171,4,9,0,0,0,0
2025-09-19 11:00:00,175,4,9,0,0,0,0
2025-09-19 12:00:00,175,4,9,0,0,0,0
2025-09-19 13:00:00,159,4,9,0,0,0,0
2025-09-19 14:00:00,161,4,9,0,0,0,0
2025-09-19 15:00:00,156,4,9,0,0,0,0
2025-09-19 16:00:00,158,4,9,0,0,0,0
2025-09-19 17:00:00,148,4,9,0,0,0,0
2025-09-19 18:00:00,146,4,9,0,0,0,0
2025-09-19 19:00:00,152,4,9,0,0,0,0
2025-09-19 20:00:00,151,4,9,0,0,0,0
2025-09-19 21:00:00,137,4,9,0,0,0,0
2025-09-19 22:00:00,128,4,9,0,0,0,0
2025-09-19 23:00:00,140,4,9,0,0,0,0
2025-09-20 00:00:00,60,5,9,1,0,0,0
2025-09-20 01:00:00,71,5,9,1,0,0,0
2025-09-20 02:00:00,75,5,9,1,0,0,0
2025-09-20 03:00:00,73,5,9,1,0,0,0
2025-09-20 04:00:00,70,5,9,1,0,0,0
2025-09-20 05:00:00,75,5,9,1,0,0,0
2025-09-20 06:00:00,90,5,9,1,0,0,0
2025-09-20 07:00:00,94,5,9,1,0,0,0
2025-09-20 08:00:00,117,5,9,1,0,0,0
2025-09-20 09:00:00,130,5,9,1,0,0,0
2025-09-20 10:00:00,125,5,9,1,0,0,0
2025-09-20 11:00:00,128,5,9,1,0,0,0
2025-09-20 12:00:00,136,5,9,1,0,0,0
2025-09-20 13:00:00,118,5,9,1,0,0,0
2025-09-20 14:00:00,119,5,9,1,0,0,0
2025-09-20 15:00:00,118,5,9,1,0,0,0
2025-09-20 16:00:00,122,5,9,1,0,0,0
2025-09-20 17:00:00,107,5,9,1,0,0,0
2025-09-20 18:00:00,104,5,9,1,0,0,0
2025-09-20 19:00:00,107,5,9,1,0,0,0
2025-09-20 20:00:00,113,5,9,1,0,0,0
2025-09-20 21:00:00,100,5,9,1,0,0,0
2025-09-20 22:00:00,92,5,9,1,0,0,0
2025-09-20 23:00:00,96,5,9,1,0,0,0
2025-09-21 00:00:00,67,6,9,1,0,0,0
2025-09-21 01:00:00,77,6,9,1,0,0,0
2025-09-21 02:00:00,69,6,9,1,0,0,0
2025-09-21 03:00:00,76,6,9,1,0,0,0
2025-09-21 04:00:00,63,6,9,1,0,0,0
2025-09-21 05:00:00,68,6,9,1,0,0,0
2025-09-21 06:00:00,100,6,9,1,0,0,0
2025-09-21 07:00:00,95,6,9,1,0,0,0
2025-09-21 08:00:00,115,6,9,1,0,0,0
2025-09-21 09:00:00,126,6,9,1,0,0,0
2025-09-21 10:00:00,131,6,9,1,0,0,0
2025-09-21 11:00:00,124,6,9,1,0,0,0
2025-09-21 12:00:00,126,6,9,1,0,0,0
2025-09-21 13:00:00,110,6,9,1,0,0,0
2025-09-21 14:00:00,109,6,9,1,0,0,0
2025-09-21 15:00:00,119,6,9,1,0,0,0
2025-09-21 16:00:00,112,6,9,1,0,0,0
2025-09-21 17:00:00,102,6,9,1,0,0,0
2025-09-21 18:00:00,102,6,9,1,0,0,0
2025-09-21 19:00:00,104,6,9,1,0,0,0
2025-09-21 20:00:00,106,6,9,1,0,0,0
2025-09-21 21:00:00,92,6,9,1,0,0,0
2025-09-21 22:00:00,92,6,9,1,0,0,0
2025-09-21 23:00:00,90,6,9,1,0,0,0
2025-09-22 00:00:00,92,0,9,0,0,0,0
2025-09-22 01:00:00,95,0,9,0,0,0,0
2025-09-22 02:00:00,94,0,9,0,0,0,0
2025-09-22 03:00:00,92,0,9,0,0,0,0
2025-09-22 04:00:00,88,0,9,0,0,0,0
2025-09-22 05:00:00,90,0,9,0,0,0,0
2025-09-22 06:00:00,123,0,9,0,0,0,0
2025-09-22 07:00:00,127,0,9,0,0,0,0
2025-09-22 08:00:00,146,0,9,0,0,0,0
2025-09-22 09:00:00,161,0,9,0,0,0,0
2025-09-22 10:00:00,170,0,9,0,0,0,0
2025-09-22 11:00:00,170,0,9,0,0,0,0
2025-09-22 12:00:00,167,0,9,0,0,0,0
2025-09-22 13:00:00,149,0,9,0,0,0,0
2025-09-22 14:00:00,149,0,9,0,0,0,0
2025-09-22 15:00:00,149,0,9,0,0,0,0
2025-09-22 16:00:00,148,0,9,0,0,0,0
2025-09-22 17:00:00,141,0,9,0,0,0,0
2025-09-22 18:00:00,131,0,9,0,0,0,0
2025-09-22 19:00:00,142,0,9,0,0,0,0
2025-09-22 20:00:00,138,0,9,0,0,0,0
2025-09-22 21:00:00,124,0,9,0,0,0,0
2025-09-22 22:00:00,124,0,9,0,0,0,0
2025-09-22 23:00:00,123,0,9,0,0,0,0
2025-09-23 00:00:00,103,1,9,0,0,0,0
2025-09-23 01:00:00,92,1,9,0,0,0,0
2025-09-23 02:00:00,105,1,9,0,0,0,0
2025-09-23 03:00:00,95,1,9,0,0,0,0
2025-09-23 04:00:00,102,1,9,0,0,0,0
2025-09-23 05:00:00,97,1,9,0,0,0,0
2025-09-23 06:00:00,127,1,9,0,0,0,0
2025-09-23 07:00:00,130,1,9,0,0,0,0
2025-09-23 08:00:00,155,1,9,0,0,0,0
2025-09-23 09:00:00,170,1,9,0,0,0,0
2025-09-23 10:00:00,184,1,9,0,0,0,0
2025-09-23 11:00:00,177,1,9,0,0,0,0
2025-09-23 12:00:00,173,1,9,0,0,0,0
2025-09-23 13:00:00,157,1,9,0,0,0,0
2025-09-23 14:00:00,155,1,9,0,0,0,0
2025-09-23 15:00:00,151,1,9,0,0,0,0
2025-09-23 16:00:00,156,1,9,0,0,0,0
2025-09-23 17:00:00,139,1,9,0,0,0,0
2025-09-23 18:00:00,144,1,9,0,0,0,0
2025-09-23 19:00:00,153,1,9,0,0,0,0
2025-09-23 20:00:00,144,1,9,0,0,0,0
2025-09-23 21:00:00,130,1,9,0,0,0,0
2025-09-23 22:00:00,136,1,9,0,0,0,0
2025-09-23 23:00:00,131,1,9,0,0,0,0
2025-09-24 00:00:00,110,2,9,0,0,0,0
2025-09-24 01:00:00,99,2,9,0,0,0,0
2025-09-24 02:00:00,100,2,9,0,0,0,0
2025-09-24 03:00:00,101,2,9,0,0,0,0
2025-09-24 04:00:00,109,2,9,0,0,0,0
2025-09-24 05:00:00,107,2,9,0,0,0,0
2025-09-24 06:00:00,136,2,9,0,0,0,0
2025-09-24 07:00:00,129,2,9,0,0,0,0
2025-09-24 08:00:00,162,2,9,0,0,0,0
2025-09-24 09:00:00,178,2,9,0,0,0,0
2025-09-24 10:00:00,177,2,9,0,0,0,0
2025-09-24 11:00:00,180,2,9,0,0,0,0
2025-09-24 12:00:00,180,2,9,0,0,0,0
2025-09-24 13:00:00,161,2,9,0,0,0,0
2025-09-24 14:00:00,165,2,9,0,0,0,0
2025-09-24 15:00:00,162,2,9,0,0,0,0
2025-09-24 16:00:00,157,2,9,0,0,0,0
2025-09-24 17:00:00,143,2,9,0,0,0,0
2025-09-24 18:00:00,156,2,9,0,0,0,0
2025-09-24 19:00:00,156,2,9,0,0,0,0
2025-09-24 20:00:00,154,2,9,0,0,0,0
2025-09-24 21:00:00,129,2,9,0,0,0,0
2025-09-24 22:00:00,130,2,9,0,0,0,0
2025-09-24 23:00:00,131,2,9,0,0,0,0
2025-09-25 00:00:00,112,3,9,0,0,0,0
2025-09-25 01:00:00,111,3,9,0,0,0,0
2025-09-25 02:00:00,102,3,9,0,0,0,0
2025-09-25 03:00:00,105,3,9,0,0,0,0
2025-09-25 04:00:00,104,3,9,0,0,0,0
2025-09-25 05:00:00,106,3,9,0,0,0,0
2025-09-25 06:00:00,136,3,9,0,0,0,0
2025-09-25 07:00:00,141,3,9,0,0,0,0
2025-09-25 08:00:00,167,3,9,0,0,0,0
2025-09-25 09:00:00,179,3,9,0,0,0,0
2025-09-25 10:00:00,181,3,9,0,0,0,0
2025-09-25 11:00:00,181,3,9,0,0,0,0
2025-09-25 12:00:00,180,3,9,0,0,0,0
2025-09-25 13:00:00,166,3,9,0,0,0,0
2025-09-25 14:00:00,156,3,9,0,0,0,0
2025-09-25 15:00:00,161,3,9,0,0,0,0
2025-09-25 16:00:00,159,3,9,0,0,0,0
2025-09-25 17:00:00,149,3,9,0,0,0,0
2025-09-25 18:00:00,153,3,9,0,0,0,0
2025-09-25 19:00:00,153,3,9,0,0,0,0
2025-09-25 20:00:00,151,3,9,0,0,0,0
2025-09-25 21:00:00,135,3,9,0,0,0,0
2025-09-25 22:00:00,139,3,9,0,0,0,0
2025-09-25 23:00:00,141,3,9,0,0,0,0
2025-09-26 00:00:00,102,4,9,0,0,0,0
2025-09-26 01:00:00,109,4,9,0,0,0,0
2025-09-26 02:00:00,106,4,9,0,0,0,0
2025-09-26 03:00:00,115,4,9,0,0,0,0
2025-09-26 04:00:00,101,4,9,0,0,0,0
2025-09-26 05:00:00,112,4,9,0,0,0,0
2025-09-26 06:00:00,134,4,9,0,0,0,0
2025-09-26 07:00:00,134,4,9,0,0,0,0
2025-09-26 08:00:00,166,4,9,0,0,0,0
2025-09-26 09:00:00,179,4,9,0,0,0,0
2025-09-26 10:00:00,179,4,9,0,0,0,0
2025-09-26 11:00:00,180,4,9,0,0,0,0
2025-09-26 12:00:00,174,4,9,0,0,0,0
2025-09-26 13:00:00,155,4,9,0,0,0,0
2025-09-26 14:00:00,161,4,9,0,0,0,0
2025-09-26 15:00:00,165,4,9,0,0,0,0
2025-09-26 16:00:00,160,4,9,0,0,0,0
2025-09-26 17:00:00,143,4,9,0,0,0,0
2025-09-26 18:00:00,141,4,9,0,0,0,0
2025-09-26 19:00:00,143,4,9,0,0,0,0
2025-09-26 20:00:00,149,4,9,0,0,0,0
2025-09-26 21:00:00,129,4,9,0,0,0,0
2025-09-26 22:00:00,135,4,9,0,0,0,0
2025-09-26 23:00:00,131,4,9,0,0,0,0
2025-09-27 00:00:00,70,5,9,1,0,0,0
2025-09-27 01:00:00,74,5,9,1,0,0,0
2025-09-27 02:00:00,77,5,9,1,0,0,0
2025-09-27 03:00:00,78,5,9,1,0,0,0
2025-09-27 04:00:00,74,5,9,1,0,0,0
2025-09-27 05:00:00,71,5,9,1,0,0,0
2025-09-27 06:00:00,94,5,9,1,0,0,0
2025-09-27 07:00:00,102,5,9,1,0,0,0
2025-09-27 08:00:00,123,5,9,1,0,0,0
2025-09-27 09:00:00,125,5,9,1,0,0,0
2025-09-27 10:00:00,130,5,9,1,0,0,0
2025-09-27 11:00:00,125,5,9,1,0,0,0
2025-09-27 12:00:00,127,5,9,1,0,0,0
2025-09-27 13:00:00,118,5,9,1,0,0,0
2025-09-27 14:00:00,115,5,9,1,0,0,0
2025-09-27 15:00:00,120,5,9,1,0,0,0
2025-09-27 16:00:00,116,5,9,1,0,0,0
2025-09-27 17:00:00,106,5,9,1,0,0,0
2025-09-27 18:00:00,104,5,9,1,0,0,0
2025-09-27 19:00:00,107,5,9,1,0,0,0
2025-09-27 20:00:00,110,5,9,1,0,0,0
2025-09-27 21:00:00,99,5,9,1,0,0,0
2025-09-27 22:00:00,104,5,9,1,0,0,0
2025-09-27 23:00:00,96,5,9,1,0,0,0
2025-09-28 00:00:00,74,6,9,1,0,0,0
2025-09-28 01:00:00,68,6,9,1,0,0,0
2025-09-28 02:00:00,77,6,9,1,0,0,0
2025-09-28 03:00:00,70,6,9,1,0,0,0
2025-09-28 04:00:00,71,6,9,1,0,0,0
2025-09-28 05:00:00,70,6,9,1,0,0,0
2025-09-28 06:00:00,94,6,9,1,0,0,0
2025-09-28 07:00:00,96,6,9,1,0,0,0
2025-09-28 08:00:00,115,6,9,1,0,0,0
2025-09-28 09:00:00,126,6,9,1,0,0,0
2025-09-28 10:00:00,125,6,9,1,0,0,0
2025-09-28 11:00:00,133,6,9,1,0,0,0
2025-09-28 12:00:00,126,6,9,1,0,0,0
2025-09-28 13:00:00,119,6,9,1,0,0,0
2025-09-28 14:00:00,118,6,9,1,0,0,0
2025-09-28 15:00:00,115,6,9,1,0,0,0
2025-09-28 16:00:00,114,6,9,1,0,0,0
2025-09-28 17:00:00,103,6,9,1,0,0,0
2025-09-28 18:00:00,104,6,9,1,0,0,0
2025-09-28 19:00:00,104,6,9,1,0,0,0
2025-09-28 20:00:00,108,6,9,1,0,0,0
2025-09-28 21:00:00,96,6,9,1,0,0,0
2025-09-28 22:00:00,95,6,9,1,0,0,0
2025-09-28 23:00:00,93,6,9,1,0,0,0
2025-09-29 00:00:00,99,0,9,0,0,0,0
2025-09-29 01:00:00,93,0,9,0,0,0,0
2025-09-29 02:00:00,96,0,9,0,0,0,0
2025-09-29 03:00:00,99,0,9,0,0,0,0
2025-09-29 04:00:00,91,0,9,0,0,0,0
2025-09-29 05:00:00,98,0,9,0,0,0,0
2025-09-29 06:00:00,123,0,9,0,0,0,0
2025-09-29 07:00:00,121,0,9,0,0,0,0
2025-09-29 08:00:00,147,0,9,0,0,0,0
2025-09-29 09:00:00,162,0,9,0,0,0,0
2025-09-29 10:00:00,173,0,9,0,0,0,0
2025-09-29 11:00:00,165,0,9,0,0,0,0
2025-09-29 12:00:00,174,0,9,0,0,0,0
2025-09-29 13:00:00,152,0,9,0,0,0,0
2025-09-29 14:00:00,155,0,9,0,0,0,0
2025-09-29 15:00:00,150,0,9,0,0,0,0
2025-09-29 16:00:00,155,0,9,0,0,0,0
2025-09-29 17:00:00,145,0,9,0,0,0,0
2025-09-29 18:00:00,138,0,9,0,0,0,0
2025-09-29 19:00:00,143,0,9,0,0,0,0
2025-09-29 20:00:00,146,0,9,0,0,0,0
2025-09-29 21:00:00,117,0,9,0,0,0,0
2025-09-29 22:00:00,123,0,9,0,0,0,0
2025-09-29 23:00:00,121,0,9,0,0,0,0
2025-09-30 00:00:00,97,1,9,0,0,0,0
