datetime,patients,day_of_week,day_of_week_name,month,is_weekend,holiday,holiday_name,weather,weather_type,weather_severity,capacity,is_capped,is_emergency,emergency_spike,is_outbreak,outbreak_intensity,is_staff_shortage,staff_shortage_impact,scenario_primary,scenario_code,y_patients_t_plus_1,y_patients_t_plus_24
9/25/2025 20:00,101,3,Thursday,9,0,0,random_or_none,0,sunny,0.14,260,0,0,0,0,0,0,0,normal,0,142,114
9/25/2025 21:00,142,3,Thursday,9,0,0,random_or_none,3,hot,0.535,260,0,1,82.94,0,0,0,0,emergency_spike,5,114,101
9/25/2025 22:00,114,3,Thursday,9,0,0,random_or_none,3,hot,0.154,260,0,0,0,0,0,0,0,normal,0,95,94
9/25/2025 23:00,95,3,Thursday,9,0,0,random_or_none,4,dusty,0.554,260,0,0,0,0,0,0,0,normal,0,83,80
9/26/2025 0:00,83,4,Friday,9,0,0,random_or_none,0,sunny,0.075,260,0,0,0,0,0,0,0,normal,0,73,67
9/26/2025 1:00,73,4,Friday,9,0,0,random_or_none,0,sunny,0.036,260,0,0,0,0,0,0,0,normal,0,70,57
9/26/2025 2:00,70,4,Friday,9,0,0,random_or_none,0,sunny,0.069,260,0,0,0,0,0,0,0,normal,0,67,47
9/26/2025 3:00,67,4,Friday,9,0,0,random_or_none,0,sunny,0.262,260,0,0,0,0,0,0,0,normal,0,72,48
9/26/2025 4:00,72,4,Friday,9,0,0,random_or_none,0,sunny,0.248,260,0,0,0,0,0,0,0,normal,0,67,52
9/26/2025 5:00,67,4,Friday,9,0,0,random_or_none,0,sunny,0.139,260,0,0,0,0,0,0,0,normal,0,78,49
9/26/2025 6:00,78,4,Friday,9,0,0,random_or_none,0,sunny,0.264,260,0,0,0,0,0,0,0,normal,0,77,60
9/26/2025 7:00,77,4,Friday,9,0,0,random_or_none,2,cold,0.475,260,0,0,0,0,0,0,0,normal,0,81,64
9/26/2025 8:00,81,4,Friday,9,0,0,random_or_none,0,sunny,0.01,260,0,0,0,0,0,0,0,normal,0,88,65
9/26/2025 9:00,88,4,Friday,9,0,0,random_or_none,4,dusty,0.511,260,0,0,0,0,0,0,0,normal,0,101,78
9/26/2025 10:00,101,4,Friday,9,0,0,random_or_none,4,dusty,0.845,260,0,0,0,0,0,0,0,extreme_weather,2,106,85
9/26/2025 11:00,106,4,Friday,9,0,0,random_or_none,3,hot,0.481,260,0,0,0,0,0,0,0,normal,0,111,86
9/26/2025 12:00,111,4,Friday,9,0,0,random_or_none,0,sunny,0.271,260,0,0,0,0,0,0,0,normal,0,117,93
9/26/2025 13:00,117,4,Friday,9,0,0,random_or_none,3,hot,0.876,260,0,0,0,0,0,0,0,extreme_weather,2,122,102
9/26/2025 14:00,122,4,Friday,9,0,0,random_or_none,4,dusty,0.848,260,0,0,0,0,0,0,0,extreme_weather,2,113,105
9/26/2025 15:00,113,4,Friday,9,0,0,random_or_none,0,sunny,0.186,260,0,0,0,0,0,0,0,normal,0,117,107
9/26/2025 16:00,117,4,Friday,9,0,0,random_or_none,3,hot,0.85,260,0,0,0,0,0,0,0,extreme_weather,2,127,116
9/26/2025 17:00,127,4,Friday,9,0,0,random_or_none,3,hot,0.934,260,0,0,0,0,0,0,0,extreme_weather,2,125,113
9/26/2025 18:00,125,4,Friday,9,0,0,random_or_none,0,sunny,0.273,260,0,0,0,0,0,0,0,normal,0,121,108
9/26/2025 19:00,121,4,Friday,9,0,0,random_or_none,5,windy,0.175,260,0,0,0,0,0,0,0,normal,0,114,106
9/26/2025 20:00,114,4,Friday,9,0,0,random_or_none,0,sunny,0.281,260,0,0,0,0,0,0,0,normal,0,101,101
9/26/2025 21:00,101,4,Friday,9,0,0,random_or_none,1,rainy,0.342,260,0,0,0,0,0,0,0,normal,0,94,86
9/26/2025 22:00,94,4,Friday,9,0,0,random_or_none,3,hot,0.6,260,0,0,0,0,0,0,0,normal,0,80,114
9/26/2025 23:00,80,4,Friday,9,0,0,random_or_none,3,hot,0.162,260,0,0,0,0,0,0,0,normal,0,67,90
9/27/2025 0:00,67,5,Saturday,9,1,0,random_or_none,5,windy,0.846,260,0,0,0,0,0,0,0,extreme_weather,2,57,75
9/27/2025 1:00,57,5,Saturday,9,1,0,random_or_none,4,dusty,0.506,260,0,0,0,0,0,0,0,normal,0,47,55
9/27/2025 2:00,47,5,Saturday,9,1,0,random_or_none,0,sunny,0.215,260,0,0,0,0,0,0,0,normal,0,48,50
9/27/2025 3:00,48,5,Saturday,9,1,0,random_or_none,5,windy,0.886,260,0,0,0,0,0,0,0,extreme_weather,2,52,49
9/27/2025 4:00,52,5,Saturday,9,1,0,random_or_none,3,hot,0.706,260,0,0,0,0,0,0,0,normal,0,49,56
9/27/2025 5:00,49,5,Saturday,9,1,0,random_or_none,0,sunny,0.175,260,0,0,0,0,0,0,0,normal,0,60,56
9/27/2025 6:00,60,5,Saturday,9,1,0,random_or_none,0,sunny,0.338,260,0,0,0,0,0,0,0,normal,0,64,62
9/27/2025 7:00,64,5,Saturday,9,1,0,random_or_none,5,windy,0.636,260,0,0,0,0,0,0,0,normal,0,65,72
9/27/2025 8:00,65,5,Saturday,9,1,0,random_or_none,0,sunny,0.161,260,0,0,0,0,0,0,0,normal,0,78,79
9/27/2025 9:00,78,5,Saturday,9,1,0,random_or_none,3,hot,0.337,260,0,0,0,0,0,0,0,normal,0,85,78
9/27/2025 10:00,85,5,Saturday,9,1,0,random_or_none,5,windy,0.684,260,0,0,0,0,0,0,0,normal,0,86,80
9/27/2025 11:00,86,5,Saturday,9,1,0,random_or_none,5,windy,0.536,260,0,0,0,0,0,0,0,normal,0,93,79
9/27/2025 12:00,93,5,Saturday,9,1,0,random_or_none,0,sunny,0.334,260,0,0,0,0,0,0,0,normal,0,102,84
9/27/2025 13:00,102,5,Saturday,9,1,0,random_or_none,3,hot,0.923,260,0,0,0,0,0,0,0,extreme_weather,2,105,88
9/27/2025 14:00,105,5,Saturday,9,1,0,random_or_none,4,dusty,0.813,260,0,0,0,0,0,0,0,extreme_weather,2,107,93
9/27/2025 15:00,107,5,Saturday,9,1,0,random_or_none,4,dusty,0.321,260,0,0,0,0,0,0,0,normal,0,116,91
9/27/2025 16:00,116,5,Saturday,9,1,0,random_or_none,1,rainy,0.603,260,0,0,0,0,0,0,0,normal,0,113,97
9/27/2025 17:00,113,5,Saturday,9,1,0,random_or_none,0,sunny,0.219,260,0,0,0,0,0,0,0,normal,0,108,103
9/27/2025 18:00,108,5,Saturday,9,1,0,random_or_none,5,windy,0.75,260,0,0,0,0,0,0,0,extreme_weather,2,106,91
9/27/2025 19:00,106,5,Saturday,9,1,0,random_or_none,2,cold,0.71,260,0,0,0,0,0,0,0,normal,0,101,88
9/27/2025 20:00,101,5,Saturday,9,1,0,random_or_none,3,hot,0.537,260,0,0,0,0,0,0,0,normal,0,86,87
9/27/2025 21:00,86,5,Saturday,9,1,0,random_or_none,5,windy,0.644,260,0,0,0,0,0,0,0,normal,0,114,79
9/27/2025 22:00,114,5,Saturday,9,1,0,random_or_none,3,hot,0.678,260,0,1,70.48,0,0,0,0,emergency_spike,5,90,74
9/27/2025 23:00,90,5,Saturday,9,1,0,random_or_none,3,hot,0.91,260,0,0,0,0,0,0,0,extreme_weather,2,75,66
9/28/2025 0:00,75,6,Sunday,9,1,0,random_or_none,5,windy,0.406,260,0,0,0,0,0,0,0,normal,0,55,73
9/28/2025 1:00,55,6,Sunday,9,1,0,random_or_none,0,sunny,0.184,260,0,0,0,0,0,0,0,normal,0,50,64
9/28/2025 2:00,50,6,Sunday,9,1,0,random_or_none,3,hot,0.18,260,0,0,0,0,0,0,0,normal,0,49,62
9/28/2025 3:00,49,6,Sunday,9,1,0,random_or_none,1,rainy,0.899,260,0,0,0,0,0,0,0,extreme_weather,2,56,67
9/28/2025 4:00,56,6,Sunday,9,1,0,random_or_none,3,hot,0.243,260,0,0,0,0,0,0,0,normal,0,56,68
9/28/2025 5:00,56,6,Sunday,9,1,0,random_or_none,0,sunny,0.134,260,0,0,0,0,0,0,0,normal,0,62,64
9/28/2025 6:00,62,6,Sunday,9,1,0,random_or_none,1,rainy,0.949,260,0,0,0,0,0,0,0,extreme_weather,2,72,75
9/28/2025 7:00,72,6,Sunday,9,1,0,random_or_none,3,hot,0.79,260,0,0,0,0,0,0,0,extreme_weather,2,79,72
9/28/2025 8:00,79,6,Sunday,9,1,0,random_or_none,4,dusty,0.978,260,0,0,0,0,0,0,0,extreme_weather,2,78,78
9/28/2025 9:00,78,6,Sunday,9,1,0,random_or_none,1,rainy,0.836,260,0,0,0,0,0,0,0,extreme_weather,2,80,95
9/28/2025 10:00,80,6,Sunday,9,1,0,random_or_none,2,cold,0.239,260,0,0,0,0,0,0,0,normal,0,79,109
9/28/2025 11:00,79,6,Sunday,9,1,0,random_or_none,0,sunny,0.236,260,0,0,0,0,0,0,0,normal,0,84,108
9/28/2025 12:00,84,6,Sunday,9,1,0,random_or_none,3,hot,0.154,260,0,0,0,0,0,0,0,normal,0,88,106
9/28/2025 13:00,88,6,Sunday,9,1,0,random_or_none,0,sunny,0.085,260,0,0,0,0,0,0,0,normal,0,93,103
9/28/2025 14:00,93,6,Sunday,9,1,0,random_or_none,0,sunny,0.03,260,0,0,0,0,0,0,0,normal,0,91,118
9/28/2025 15:00,91,6,Sunday,9,1,0,random_or_none,3,hot,0.281,260,0,0,0,0,0,0,0,normal,0,97,117
9/28/2025 16:00,97,6,Sunday,9,1,0,random_or_none,3,hot,0.927,260,0,0,0,0,0,0,0,extreme_weather,2,103,124
9/28/2025 17:00,103,6,Sunday,9,1,0,random_or_none,4,dusty,0.426,260,0,0,0,0,0,0,0,normal,0,91,115
9/28/2025 18:00,91,6,Sunday,9,1,0,random_or_none,5,windy,0.562,260,0,0,0,0,0,0,0,normal,0,88,114
9/28/2025 19:00,88,6,Sunday,9,1,0,random_or_none,3,hot,0.478,260,0,0,0,0,0,0,0,normal,0,87,117
9/28/2025 20:00,87,6,Sunday,9,1,0,random_or_none,5,windy,0.547,260,0,0,0,0,0,0,0,normal,0,79,112
9/28/2025 21:00,79,6,Sunday,9,1,0,random_or_none,0,sunny,0.239,260,0,0,0,0,0,0,0,normal,0,74,107
9/28/2025 22:00,74,6,Sunday,9,1,0,random_or_none,0,sunny,0.265,260,0,0,0,0,0,0,0,normal,0,66,104
9/28/2025 23:00,66,6,Sunday,9,1,0,random_or_none,5,windy,0.516,260,0,0,0,0,0,0,0,normal,0,73,92
9/29/2025 0:00,73,0,Monday,9,0,0,random_or_none,3,hot,0.56,260,0,0,0,0,0,0,0,normal,0,64,87
9/29/2025 1:00,64,0,Monday,9,0,0,random_or_none,0,sunny,0.283,260,0,0,0,0,0,0,0,normal,0,62,77
9/29/2025 2:00,62,0,Monday,9,0,0,random_or_none,0,sunny,0.175,260,0,0,0,0,0,0,0,normal,0,67,68
9/29/2025 3:00,67,0,Monday,9,0,0,random_or_none,1,rainy,0.862,260,0,0,0,0,0,0,0,extreme_weather,2,68,67
9/29/2025 4:00,68,0,Monday,9,0,0,random_or_none,3,hot,0.625,260,0,0,0,0,0,0,0,normal,0,64,69
9/29/2025 5:00,64,0,Monday,9,0,0,random_or_none,0,sunny,0.154,260,0,0,0,0,0,0,0,normal,0,75,71
9/29/2025 6:00,75,0,Monday,9,0,0,random_or_none,4,dusty,0.764,260,0,0,0,0,0,0,0,extreme_weather,2,72,72
9/29/2025 7:00,72,0,Monday,9,0,0,random_or_none,0,sunny,0.119,260,0,0,0,0,0,0,0,normal,0,78,78
9/29/2025 8:00,78,0,Monday,9,0,0,random_or_none,0,sunny,0.165,260,0,0,0,0,0,0,0,normal,0,95,83
9/29/2025 9:00,95,0,Monday,9,0,0,random_or_none,3,hot,0.552,260,0,0,0,0,0,0,0,normal,0,109,92
9/29/2025 10:00,109,0,Monday,9,0,0,random_or_none,3,hot,0.549,260,0,0,0,0,0,0,0,normal,0,108,104
9/29/2025 11:00,108,0,Monday,9,0,0,random_or_none,0,sunny,0.108,260,0,0,0,0,0,0,0,normal,0,106,104
9/29/2025 12:00,106,0,Monday,9,0,0,random_or_none,4,dusty,0.361,260,0,0,0,0,0,0,0,normal,0,103,107
9/29/2025 13:00,103,0,Monday,9,0,0,random_or_none,0,sunny,0.044,260,0,0,0,0,0,0,0,normal,0,118,105
9/29/2025 14:00,118,0,Monday,9,0,0,random_or_none,3,hot,0.873,260,0,0,0,0,0,0,0,extreme_weather,2,117,108
9/29/2025 15:00,117,0,Monday,9,0,0,random_or_none,0,sunny,0.085,260,0,0,0,0,0,0,0,normal,0,124,115
9/29/2025 16:00,124,0,Monday,9,0,0,random_or_none,4,dusty,0.424,260,0,0,0,0,0,0,0,normal,0,115,116
9/29/2025 17:00,115,0,Monday,9,0,0,random_or_none,0,sunny,0.133,260,0,0,0,0,0,0,0,normal,0,114,147
9/29/2025 18:00,114,0,Monday,9,0,0,random_or_none,0,sunny,0.12,260,0,0,0,0,0,0,0,normal,0,117,140
9/29/2025 19:00,117,0,Monday,9,0,0,random_or_none,3,hot,0.248,260,0,0,0,0,0,0,0,normal,0,112,122
9/29/2025 20:00,112,0,Monday,9,0,0,random_or_none,3,hot,0.536,260,0,0,0,0,0,0,0,normal,0,107,106
9/29/2025 21:00,107,0,Monday,9,0,0,random_or_none,4,dusty,0.644,260,0,0,0,0,0,0,0,normal,0,104,98
9/29/2025 22:00,104,0,Monday,9,0,0,random_or_none,4,dusty,0.915,260,0,0,0,0,0,0,0,extreme_weather,2,92,90
9/29/2025 23:00,92,0,Monday,9,0,0,random_or_none,0,sunny,0.09,260,0,0,0,0,0,0,0,normal,0,87,77
9/30/2025 0:00,87,1,Tuesday,9,0,0,random_or_none,1,rainy,0.708,260,0,0,0,0,0,0,0,normal,0,77,70
9/30/2025 1:00,77,1,Tuesday,9,0,0,random_or_none,3,hot,0.866,260,0,0,0,0,0,0,0,extreme_weather,2,68,60
9/30/2025 2:00,68,1,Tuesday,9,0,0,random_or_none,5,windy,0.523,260,0,0,0,0,0,0,0,normal,0,67,57
9/30/2025 3:00,67,1,Tuesday,9,0,0,random_or_none,0,sunny,0.082,260,0,0,0,0,0,0,0,normal,0,69,64
9/30/2025 4:00,69,1,Tuesday,9,0,0,random_or_none,3,hot,0.763,260,0,0,0,0,0,0,0,extreme_weather,2,71,64
9/30/2025 5:00,71,1,Tuesday,9,0,0,random_or_none,4,dusty,0.582,260,0,0,0,0,0,0,0,normal,0,72,66
9/30/2025 6:00,72,1,Tuesday,9,0,0,random_or_none,5,windy,0.303,260,0,0,0,0,0,0,0,normal,0,78,74
9/30/2025 7:00,78,1,Tuesday,9,0,0,random_or_none,5,windy,0.297,260,0,0,0,0,0,0,0,normal,0,83,81
9/30/2025 8:00,83,1,Tuesday,9,0,0,random_or_none,3,hot,0.86,260,0,0,0,0,0,0,0,extreme_weather,2,92,83
9/30/2025 9:00,92,1,Tuesday,9,0,0,random_or_none,3,hot,0.925,260,0,0,0,0,0,0,0,extreme_weather,2,104,83
9/30/2025 10:00,104,1,Tuesday,9,0,0,random_or_none,3,hot,0.863,260,0,0,0,0,0,0,0,extreme_weather,2,104,90
9/30/2025 11:00,104,1,Tuesday,9,0,0,random_or_none,0,sunny,0.207,260,0,0,0,0,0,0,0,normal,0,107,100
9/30/2025 12:00,107,1,Tuesday,9,0,0,random_or_none,3,hot,0.447,260,0,0,0,0,0,0,0,normal,0,105,143
9/30/2025 13:00,105,1,Tuesday,9,0,0,random_or_none,0,sunny,0.231,260,0,0,0,0,0,0,0,normal,0,108,133
9/30/2025 14:00,108,1,Tuesday,9,0,0,random_or_none,5,windy,0.639,260,0,0,0,0,0,0,0,normal,0,115,123
9/30/2025 15:00,115,1,Tuesday,9,0,0,random_or_none,0,sunny,0.255,260,0,0,0,0,0,0,0,normal,0,116,118
9/30/2025 16:00,116,1,Tuesday,9,0,0,random_or_none,0,sunny,0.171,260,0,0,0,0,0,0,0,normal,0,147,124
9/30/2025 17:00,147,1,Tuesday,9,0,0,random_or_none,3,hot,0.498,260,0,1,72.36,0,0,0,0,emergency_spike,5,140,117
9/30/2025 18:00,140,1,Tuesday,9,0,0,random_or_none,0,sunny,0.288,260,0,0,0,0,0,0,0,normal,0,122,115
9/30/2025 19:00,122,1,Tuesday,9,0,0,random_or_none,0,sunny,0.185,260,0,0,0,0,0,0,0,normal,0,106,115
9/30/2025 20:00,106,1,Tuesday,9,0,0,random_or_none,0,sunny,0.337,260,0,0,0,0,0,0,0,normal,0,98,109
9/30/2025 21:00,98,1,Tuesday,9,0,0,random_or_none,3,hot,0.327,260,0,0,0,0,0,0,0,normal,0,90,99
9/30/2025 22:00,90,1,Tuesday,9,0,0,random_or_none,1,rainy,0.525,260,0,0,0,0,0,0,0,normal,0,77,84
9/30/2025 23:00,77,1,Tuesday,9,0,0,random_or_none,4,dusty,0.366,260,0,0,0,0,0,0,0,normal,0,70,77
10/1/2025 0:00,70,2,Wednesday,10,0,0,random_or_none,0,sunny,0.178,260,0,0,0,0,0,0,0,normal,0,60,70
10/1/2025 1:00,60,2,Wednesday,10,0,0,random_or_none,0,sunny,0.127,260,0,0,0,0,0,0,0,normal,0,57,74
10/1/2025 2:00,57,2,Wednesday,10,0,0,random_or_none,4,dusty,0.222,260,0,0,0,0,0,0,0,normal,0,64,66
10/1/2025 3:00,64,2,Wednesday,10,0,0,random_or_none,1,rainy,0.669,260,0,0,0,0,0,0,0,normal,0,64,57
10/1/2025 4:00,64,2,Wednesday,10,0,0,random_or_none,4,dusty,0.228,260,0,0,0,0,0,0,0,normal,0,66,54
10/1/2025 5:00,66,2,Wednesday,10,0,0,random_or_none,0,sunny,0.033,260,0,0,0,0,0,0,0,normal,0,74,59
10/1/2025 6:00,74,2,Wednesday,10,0,0,random_or_none,3,hot,0.693,260,0,0,0,0,0,0,0,normal,0,81,68
10/1/2025 7:00,81,2,Wednesday,10,0,0,random_or_none,4,dusty,0.267,260,0,0,0,0,0,0,0,normal,0,83,71
10/1/2025 8:00,83,2,Wednesday,10,0,0,random_or_none,0,sunny,0.117,260,0,0,0,0,0,0,0,normal,0,83,73
10/1/2025 9:00,83,2,Wednesday,10,0,0,random_or_none,0,sunny,0.114,260,0,0,0,0,0,0,0,normal,0,90,93
10/1/2025 10:00,90,2,Wednesday,10,0,0,random_or_none,0,sunny,0.318,260,0,0,0,0,0,0,0,normal,0,100,99
10/1/2025 11:00,100,2,Wednesday,10,0,0,random_or_none,0,sunny,0.209,260,0,0,0,0,0,0,0,normal,0,143,98
10/1/2025 12:00,143,2,Wednesday,10,0,0,random_or_none,0,sunny,0.209,260,0,1,98.17,0,0,0,0,emergency_spike,5,133,100
10/1/2025 13:00,133,2,Wednesday,10,0,0,random_or_none,0,sunny,0.127,260,0,0,0,0,0,0,0,normal,0,123,116
10/1/2025 14:00,123,2,Wednesday,10,0,0,random_or_none,3,hot,0.309,260,0,0,0,0,0,0,0,normal,0,118,108
10/1/2025 15:00,118,2,Wednesday,10,0,0,random_or_none,0,sunny,0.258,260,0,0,0,0,0,0,0,normal,0,124,115
10/1/2025 16:00,124,2,Wednesday,10,0,0,random_or_none,3,hot,0.739,260,0,0,0,0,0,0,0,normal,0,117,114
10/1/2025 17:00,117,2,Wednesday,10,0,0,random_or_none,0,sunny,0.239,260,0,0,0,0,0,0,0,normal,0,115,115
10/1/2025 18:00,115,2,Wednesday,10,0,0,random_or_none,0,sunny,0.137,260,0,0,0,0,0,0,0,normal,0,115,115
10/1/2025 19:00,115,2,Wednesday,10,0,0,random_or_none,0,sunny,0.331,260,0,0,0,0,0,0,0,normal,0,109,108
10/1/2025 20:00,109,2,Wednesday,10,0,0,random_or_none,1,rainy,0.512,260,0,0,0,0,0,0,0,normal,0,99,107
10/1/2025 21:00,99,2,Wednesday,10,0,0,random_or_none,3,hot,0.154,260,0,0,0,0,0,0,0,normal,0,84,103
10/1/2025 22:00,84,2,Wednesday,10,0,0,random_or_none,0,sunny,0.211,260,0,0,0,0,0,0,0,normal,0,77,93
10/1/2025 23:00,77,2,Wednesday,10,0,0,random_or_none,2,cold,0.117,260,0,0,0,0,0,0,0,normal,0,70,83
10/2/2025 0:00,70,3,Thursday,10,0,0,random_or_none,2,cold,0.659,260,0,0,0,0,0,0,0,normal,0,74,75
10/2/2025 1:00,74,3,Thursday,10,0,0,random_or_none,4,dusty,0.618,260,0,0,0,0,0,0,0,normal,0,66,64
10/2/2025 2:00,66,3,Thursday,10,0,0,random_or_none,4,dusty,0.698,260,0,0,0,0,0,0,0,normal,0,57,62
10/2/2025 3:00,57,3,Thursday,10,0,0,random_or_none,0,sunny,0.17,260,0,0,0,0,0,0,0,normal,0,54,62
10/2/2025 4:00,54,3,Thursday,10,0,0,random_or_none,0,sunny,0.286,260,0,0,0,0,0,0,0,normal,0,59,67
10/2/2025 5:00,59,3,Thursday,10,0,0,random_or_none,1,rainy,0.384,260,0,0,0,0,0,0,0,normal,0,68,71
10/2/2025 6:00,68,3,Thursday,10,0,0,random_or_none,4,dusty,0.696,260,0,0,0,0,0,0,0,normal,0,71,69
10/2/2025 7:00,71,3,Thursday,10,0,0,random_or_none,0,sunny,0.172,260,0,0,0,0,0,0,0,normal,0,73,83
10/2/2025 8:00,73,3,Thursday,10,0,0,random_or_none,0,sunny,0.152,260,0,0,0,0,0,0,0,normal,0,93,182
10/2/2025 9:00,93,3,Thursday,10,0,0,random_or_none,4,dusty,0.716,260,0,0,0,0,0,0,0,normal,0,99,146
10/2/2025 10:00,99,3,Thursday,10,0,0,random_or_none,3,hot,0.764,260,0,0,0,0,0,0,0,extreme_weather,2,98,125
10/2/2025 11:00,98,3,Thursday,10,0,0,random_or_none,1,rainy,0.41,260,0,0,0,0,0,0,0,normal,0,100,116
10/2/2025 12:00,100,3,Thursday,10,0,0,random_or_none,3,hot,0.677,260,0,0,0,0,0,0,0,normal,0,116,116
10/2/2025 13:00,116,3,Thursday,10,0,0,random_or_none,3,hot,0.504,260,0,0,0,0,0,0,0,normal,0,108,113
10/2/2025 14:00,108,3,Thursday,10,0,0,random_or_none,0,sunny,0.157,260,0,0,0,0,0,0,0,normal,0,115,117
10/2/2025 15:00,115,3,Thursday,10,0,0,random_or_none,3,hot,0.931,260,0,0,0,0,0,0,0,extreme_weather,2,114,109
10/2/2025 16:00,114,3,Thursday,10,0,0,random_or_none,5,windy,0.416,260,0,0,0,0,0,0,0,normal,0,115,116
10/2/2025 17:00,115,3,Thursday,10,0,0,random_or_none,0,sunny,0.014,260,0,0,0,0,0,0,0,normal,0,115,115
10/2/2025 18:00,115,3,Thursday,10,0,0,random_or_none,0,sunny,0.052,260,0,0,0,0,0,0,0,normal,0,108,122
10/2/2025 19:00,108,3,Thursday,10,0,0,random_or_none,5,windy,0.442,260,0,0,0,0,0,0,0,normal,0,107,115
10/2/2025 20:00,107,3,Thursday,10,0,0,random_or_none,3,hot,0.662,260,0,0,0,0,0,0,0,normal,0,103,105
10/2/2025 21:00,103,3,Thursday,10,0,0,random_or_none,0,sunny,0.088,260,0,0,0,0,0,0,0,normal,0,93,104
10/2/2025 22:00,93,3,Thursday,10,0,0,random_or_none,0,sunny,0.349,260,0,0,0,0,0,0,0,normal,0,83,94
10/2/2025 23:00,83,3,Thursday,10,0,0,random_or_none,0,sunny,0.082,260,0,0,0,0,0,0,0,normal,0,75,84
10/3/2025 0:00,75,4,Friday,10,0,0,random_or_none,0,sunny,0.191,260,0,0,0,0,0,0,0,normal,0,64,79
10/3/2025 1:00,64,4,Friday,10,0,0,random_or_none,0,sunny,0.15,260,0,0,0,0,0,0,0,normal,0,62,61
10/3/2025 2:00,62,4,Friday,10,0,0,random_or_none,3,hot,0.197,260,0,0,0,0,0,0,0,normal,0,62,59
10/3/2025 3:00,62,4,Friday,10,0,0,random_or_none,0,sunny,0.32,260,0,0,0,0,0,0,0,normal,0,67,52
10/3/2025 4:00,67,4,Friday,10,0,0,random_or_none,4,dusty,0.261,260,0,0,0,0,0,0,0,normal,0,71,42
10/3/2025 5:00,71,4,Friday,10,0,0,random_or_none,0,sunny,0.264,260,0,0,0,0,0,0,0,normal,0,69,45
10/3/2025 6:00,69,4,Friday,10,0,0,random_or_none,5,windy,0.454,260,0,0,0,0,0,0,0,normal,0,83,51
10/3/2025 7:00,83,4,Friday,10,0,0,random_or_none,4,dusty,0.733,260,0,0,0,0,0,0,0,normal,0,182,51
10/3/2025 8:00,182,4,Friday,10,0,0,random_or_none,3,hot,0.872,260,0,1,208.72,0,0,0,0,emergency_spike,5,146,62
10/3/2025 9:00,146,4,Friday,10,0,0,random_or_none,3,hot,0.322,260,0,0,0,0,0,0,0,normal,0,125,68
10/3/2025 10:00,125,4,Friday,10,0,0,random_or_none,5,windy,0.462,260,0,0,0,0,0,0,0,normal,0,116,75
10/3/2025 11:00,116,4,Friday,10,0,0,random_or_none,0,sunny,0.11,260,0,0,0,0,0,0,0,normal,0,116,81
10/3/2025 12:00,116,4,Friday,10,0,0,random_or_none,4,dusty,0.219,260,0,0,0,0,0,0,0,normal,0,113,86
10/3/2025 13:00,113,4,Friday,10,0,0,random_or_none,4,dusty,0.209,260,0,0,0,0,0,0,0,normal,0,117,95
10/3/2025 14:00,117,4,Friday,10,0,0,random_or_none,5,windy,0.201,260,0,0,0,0,0,0,0,normal,0,109,102
10/3/2025 15:00,109,4,Friday,10,0,0,random_or_none,0,sunny,0.19,260,0,0,0,0,0,0,0,normal,0,116,108
10/3/2025 16:00,116,4,Friday,10,0,0,random_or_none,3,hot,0.458,260,0,0,0,0,0,0,0,normal,0,115,107
10/3/2025 17:00,115,4,Friday,10,0,0,random_or_none,3,hot,0.767,260,0,0,0,0,0,0,0,extreme_weather,2,122,104
10/3/2025 18:00,122,4,Friday,10,0,0,random_or_none,1,rainy,0.65,260,0,0,0,0,0,0,0,normal,0,115,111
10/3/2025 19:00,115,4,Friday,10,0,0,random_or_none,0,sunny,0.033,260,0,0,0,0,0,0,0,normal,0,105,103
10/3/2025 20:00,105,4,Friday,10,0,0,random_or_none,5,windy,0.317,260,0,0,0,0,0,0,0,normal,0,104,88
10/3/2025 21:00,104,4,Friday,10,0,0,random_or_none,3,hot,0.786,260,0,0,0,0,0,0,0,extreme_weather,2,94,128
10/3/2025 22:00,94,4,Friday,10,0,0,random_or_none,3,hot,0.579,260,0,0,0,0,0,0,0,normal,0,84,98
10/3/2025 23:00,84,4,Friday,10,0,0,random_or_none,5,windy,0.68,260,0,0,0,0,0,0,0,normal,0,79,76
10/4/2025 0:00,79,5,Saturday,10,1,0,random_or_none,1,rainy,0.83,260,0,0,0,0,0,0,0,extreme_weather,2,61,60
10/4/2025 1:00,61,5,Saturday,10,1,0,random_or_none,2,cold,0.113,260,0,0,0,0,0,0,0,normal,0,59,50
10/4/2025 2:00,59,5,Saturday,10,1,0,random_or_none,4,dusty,0.65,260,0,0,0,0,0,0,0,normal,0,52,51
10/4/2025 3:00,52,5,Saturday,10,1,0,random_or_none,5,windy,0.206,260,0,0,0,0,0,0,0,normal,0,42,57
10/4/2025 4:00,42,5,Saturday,10,1,0,random_or_none,3,hot,0.281,260,0,0,0,0,0,0,0,normal,0,45,56
10/4/2025 5:00,45,5,Saturday,10,1,0,random_or_none,4,dusty,0.399,260,0,0,0,0,0,0,0,normal,0,51,58
10/4/2025 6:00,51,5,Saturday,10,1,0,random_or_none,1,rainy,0.811,260,0,0,0,0,0,0,0,extreme_weather,2,51,54
10/4/2025 7:00,51,5,Saturday,10,1,0,random_or_none,3,hot,0.441,260,0,0,0,0,0,0,0,normal,0,62,61
10/4/2025 8:00,62,5,Saturday,10,1,0,random_or_none,0,sunny,0.251,260,0,0,0,0,0,0,0,normal,0,68,61
10/4/2025 9:00,68,5,Saturday,10,1,0,random_or_none,0,sunny,0.321,260,0,0,0,0,0,0,0,normal,0,75,71
