datetime,patients,day_of_week,day_of_week_name,month,is_weekend,holiday,holiday_name,weather,weather_type,weather_severity,hospital capacity,is_capped,is_emergency,emergency_spike,is_outbreak,outbreak_intensity,is_staff_shortage,staff_shortage_impact,scenario_primary,scenario_code,y_patients_t_plus_1,y_patients_t_plus_24,hour,season,week_of_year,shift_period,is_holiday,is_holiday_or_event,event_flag,arrivals,admissions,discharges,transfers,emergency_arrivals,elective_arrivals,waiting_patients,avg_wait_time_minutes,occupancy_rate,bed_occupancy,occupied_beds,available_beds,available_doctors,available_nurses,staff_on_duty,doctor_shortage,nurse_shortage,bed_shortage,appointments_count,or_bookings_count,delayed_discharge_count,department_pressure_score,er_pressure_score,doctors_available,nurses_available,lag_1,lag_24,roll_mean_3,roll_mean_6,roll_mean_24,predicted_patients_next_hour,week_number,shift_period_code
2025-10-21 10:00:00,182,1,Tuesday,10,0,0,No Holiday,0,Normal,0,218,0,0,16,0,0,0,0,Normal Operations,0,182,185,10,3,43,Morning,0,0,0,43,18,16,1,16,27,9,46,0.835,0.835,182,36,42,96,138,0,0,156,21,4,1,69.74,78.11,42,96,180.0,170.0,162.0,139.83333333333334,139.33333333333334,182,43,1
2025-10-21 11:00:00,182,1,Tuesday,10,0,0,No Holiday,0,Normal,0,218,0,1,18,0,0,0,0,Emergency Surge,1,178,183,11,3,43,Morning,0,0,0,45,19,17,2,17,28,12,54,0.835,0.835,182,36,42,96,138,0,0,156,22,4,1,74.79,83.76,42,96,182.0,172.0,176.0,151.16666666666666,139.83333333333334,178,43,1
2025-10-21 12:00:00,178,1,Tuesday,10,0,0,No Holiday,0,Normal,0,218,0,0,17,0,0,0,0,Normal Operations,0,165,180,12,3,43,Morning,0,0,0,44,19,21,2,17,27,10,47,0.817,0.817,178,40,42,96,138,0,0,147,20,3,1,69.99,78.39,42,96,182.0,166.0,181.33333333333334,163.5,140.25,165,43,1
2025-10-21 13:00:00,165,1,Tuesday,10,0,0,No Holiday,0,Normal,0,218,0,0,1,0,0,0,0,Normal Operations,0,157,168,13,3,43,Morning,0,0,0,28,12,15,1,11,17,4,29,0.757,0.757,165,53,42,96,138,0,0,121,21,4,0,57.06,63.91,42,96,178.0,164.0,180.66666666666666,171.33333333333334,140.75,157,43,1
2025-10-21 14:00:00,157,1,Tuesday,10,0,0,No Holiday,0,Normal,0,218,0,0,4,0,0,0,0,Normal Operations,0,160,168,14,3,43,Morning,0,0,0,32,14,17,1,12,20,6,35,0.72,0.72,157,61,42,96,138,0,0,104,25,3,0,59.06,66.15,42,96,165.0,150.0,175.0,175.5,140.79166666666666,160,43,1
2025-10-21 15:00:00,160,1,Tuesday,10,0,0,No Holiday,0,Normal,0,218,0,0,1,0,0,0,0,Normal Operations,0,164,166,15,3,43,Evening,0,0,0,29,12,15,1,11,18,5,32,0.734,0.734,160,58,42,96,138,0,0,110,21,2,0,57.29,64.16,42,96,157.0,147.0,166.66666666666666,174.0,141.08333333333334,164,43,2
2025-10-21 16:00:00,164,1,Tuesday,10,0,0,No Holiday,0,Normal,0,218,0,0,2,0,0,0,0,Normal Operations,0,150,172,16,3,43,Evening,0,0,0,30,13,29,1,11,19,6,35,0.752,0.752,164,54,42,96,138,0,0,119,19,6,1,59.49,66.63,42,96,160.0,155.0,160.66666666666666,170.66666666666666,141.625,150,43,2
2025-10-21 17:00:00,150,1,Tuesday,10,0,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,159,150,17,3,43,Evening,0,0,0,28,12,25,1,11,17,6,35,0.688,0.688,150,68,42,96,138,0,0,90,5,2,1,52.13,58.39,42,96,164.0,138.0,160.33333333333334,167.66666666666666,142.0,159,43,2
2025-10-21 18:00:00,159,1,Tuesday,10,0,0,No Holiday,0,Normal,0,218,0,0,3,0,0,0,0,Normal Operations,0,149,159,18,3,43,Evening,0,0,0,31,13,23,1,15,16,7,38,0.729,0.729,159,59,42,96,138,0,0,108,2,1,1,55.46,62.12,42,96,150.0,151.0,158.0,162.33333333333334,142.5,149,43,2
2025-10-21 19:00:00,149,1,Tuesday,10,0,0,No Holiday,0,Normal,0,218,0,0,2,0,0,0,0,Normal Operations,0,151,154,19,3,43,Evening,0,0,0,30,13,27,1,14,16,5,32,0.683,0.683,149,69,42,96,138,0,0,88,4,1,1,50.01,56.01,42,96,159.0,144.0,157.66666666666666,159.16666666666666,142.83333333333334,151,43,2
2025-10-21 20:00:00,151,1,Tuesday,10,0,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,141,161,20,3,43,Evening,0,0,0,25,11,26,1,12,13,5,32,0.693,0.693,151,67,42,96,138,0,0,92,8,3,1,51.56,57.75,42,96,149.0,144.0,152.66666666666666,156.5,143.04166666666666,141,43,2
2025-10-21 21:00:00,141,1,Tuesday,10,0,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,134,138,21,3,43,Evening,0,0,0,25,11,11,1,12,13,4,29,0.647,0.647,141,77,42,96,138,0,0,72,3,1,0,45.96,51.48,42,96,151.0,127.0,153.0,155.5,143.33333333333334,134,43,2
2025-10-21 22:00:00,134,1,Tuesday,10,0,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,133,147,22,3,43,Evening,0,0,0,22,9,13,1,11,11,4,29,0.615,0.615,134,84,42,96,138,0,0,57,7,3,0,45.03,50.43,42,96,141.0,129.0,147.0,152.33333333333334,143.91666666666666,133,43,2
2025-10-21 23:00:00,133,1,Tuesday,10,0,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,113,144,23,3,43,Night,0,0,0,24,10,15,1,12,12,4,29,0.61,0.61,133,85,36,82,118,0,0,55,1,2,0,43.26,48.45,36,82,134.0,127.0,142.0,147.33333333333334,144.125,113,43,0
2025-10-22 00:00:00,113,2,Wednesday,10,0,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,103,118,0,3,43,Night,0,0,0,16,7,12,1,6,10,2,24,0.58,0.58,126,92,36,82,118,0,0,27,4,2,0,39.0,43.68,36,82,133.0,109.0,136.0,144.5,144.375,103,43,0
2025-10-22 01:00:00,103,2,Wednesday,10,0,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,113,115,1,3,43,Night,0,0,0,21,9,8,1,8,13,5,32,0.58,0.58,126,92,36,82,118,0,0,17,0,0,0,42.8,47.94,36,82,113.0,103.0,126.66666666666667,136.83333333333334,144.54166666666666,113,43,0
2025-10-22 02:00:00,113,2,Wednesday,10,0,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,110,114,2,3,43,Night,0,0,0,20,9,12,1,8,12,2,24,0.58,0.58,126,92,36,82,118,0,0,27,1,0,0,38.25,42.84,36,82,103.0,104.0,116.33333333333333,129.16666666666666,144.54166666666666,110,43,0
2025-10-22 03:00:00,110,2,Wednesday,10,0,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,108,105,3,3,43,Night,0,0,0,20,9,10,1,8,12,3,26,0.58,0.58,126,92,36,82,118,0,0,24,4,1,0,40.6,45.47,36,82,113.0,105.0,109.66666666666667,122.83333333333333,144.91666666666666,108,43,0
2025-10-22 04:00:00,108,2,Wednesday,10,0,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,102,114,4,3,43,Night,0,0,0,19,8,13,1,7,12,3,26,0.58,0.58,126,92,36,82,118,0,0,22,3,1,0,40.35,45.19,36,82,110.0,114.0,108.66666666666667,117.66666666666667,145.125,102,43,0
2025-10-22 05:00:00,102,2,Wednesday,10,0,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,142,112,5,3,43,Night,0,0,0,18,8,12,1,7,11,2,24,0.58,0.58,126,92,36,82,118,0,0,16,3,2,0,38.75,43.4,36,82,108.0,108.0,110.33333333333333,113.33333333333333,144.875,142,43,0
2025-10-22 06:00:00,142,2,Wednesday,10,0,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,145,146,6,3,43,Night,0,0,0,24,10,14,1,9,15,5,32,0.651,0.651,142,76,36,82,118,0,0,74,3,2,0,47.83,53.57,36,82,102.0,131.0,106.66666666666667,108.16666666666667,144.625,145,43,0
2025-10-22 07:00:00,145,2,Wednesday,10,0,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,171,142,7,3,43,Morning,0,0,0,27,12,13,1,10,17,5,32,0.665,0.665,145,73,42,96,138,0,0,80,4,4,0,48.91,54.78,42,96,142.0,140.0,117.33333333333333,113.0,145.08333333333334,171,43,1
2025-10-22 08:00:00,171,2,Wednesday,10,0,0,No Holiday,0,Normal,0,218,0,0,13,0,0,0,0,Normal Operations,0,185,177,8,3,43,Morning,0,0,0,42,18,19,1,16,26,7,38,0.784,0.784,171,47,42,96,138,0,0,133,21,4,1,63.51,71.13,42,96,145.0,166.0,129.66666666666666,120.0,145.29166666666666,185,43,1
2025-10-22 09:00:00,185,2,Wednesday,10,0,0,No Holiday,0,Normal,0,218,0,1,12,0,0,0,0,Emergency Surge,1,185,189,9,3,43,Morning,0,0,0,40,17,18,1,15,25,11,53,0.849,0.849,185,33,42,96,138,0,0,162,21,3,1,73.77,82.62,42,96,171.0,180.0,152.66666666666666,129.66666666666666,145.5,185,43,1
2025-10-22 10:00:00,185,2,Wednesday,10,0,0,No Holiday,0,Normal,0,218,0,1,16,0,0,0,0,Emergency Surge,1,183,185,10,3,43,Morning,0,0,0,44,19,17,2,17,27,11,53,0.849,0.849,185,33,42,96,138,0,0,162,18,4,1,73.02,81.78,42,96,185.0,182.0,167.0,142.16666666666666,145.70833333333334,183,43,1
2025-10-22 11:00:00,183,2,Wednesday,10,0,0,No Holiday,0,Normal,0,218,0,1,16,0,0,0,0,Emergency Surge,1,180,188,11,3,43,Morning,0,0,0,44,19,17,2,17,27,11,52,0.839,0.839,183,35,42,96,138,0,0,158,21,2,1,73.22,82.01,42,96,185.0,182.0,180.33333333333334,155.0,145.83333333333334,180,43,1
2025-10-22 12:00:00,180,2,Wednesday,10,0,0,No Holiday,0,Normal,0,218,0,1,14,0,0,0,0,Emergency Surge,1,168,184,12,3,43,Morning,0,0,0,42,18,17,1,16,26,12,54,0.826,0.826,180,38,42,96,138,0,0,151,22,3,1,74.24,83.15,42,96,183.0,178.0,184.33333333333334,168.5,145.875,168,43,1
2025-10-22 13:00:00,168,2,Wednesday,10,0,0,No Holiday,0,Normal,0,218,0,0,2,0,0,0,0,Normal Operations,0,168,167,13,3,43,Morning,0,0,0,31,13,16,1,12,19,7,38,0.771,0.771,168,50,42,96,138,0,0,127,23,4,1,63.19,70.77,42,96,180.0,165.0,182.66666666666666,174.83333333333334,145.95833333333334,168,43,1
2025-10-22 14:00:00,168,2,Wednesday,10,0,0,No Holiday,0,Normal,0,218,0,0,3,0,0,0,0,Normal Operations,0,166,167,14,3,43,Morning,0,0,0,31,13,15,1,12,19,5,32,0.771,0.771,168,50,42,96,138,0,0,127,23,4,0,59.99,67.19,42,96,168.0,157.0,177.0,178.66666666666666,146.08333333333334,166,43,1
2025-10-22 15:00:00,166,2,Wednesday,10,0,0,No Holiday,0,Normal,0,218,0,0,2,0,0,0,0,Normal Operations,0,172,168,15,3,43,Evening,0,0,0,31,13,16,1,12,19,5,32,0.761,0.761,166,52,42,96,138,0,0,123,25,4,0,59.94,67.13,42,96,168.0,160.0,172.0,178.16666666666666,146.54166666666666,172,43,2
2025-10-22 16:00:00,172,2,Wednesday,10,0,0,No Holiday,0,Normal,0,218,0,0,3,0,0,0,0,Normal Operations,0,150,176,16,3,43,Evening,0,0,0,32,14,26,1,12,20,5,32,0.789,0.789,172,46,42,96,138,0,0,135,26,4,1,61.84,69.26,42,96,166.0,164.0,167.33333333333334,175.0,146.79166666666666,150,43,2
2025-10-22 17:00:00,150,2,Wednesday,10,0,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,159,159,17,3,43,Evening,0,0,0,25,11,26,1,10,15,4,29,0.688,0.688,150,68,42,96,138,0,0,90,1,5,1,47.93,53.68,42,96,172.0,150.0,168.66666666666666,172.83333333333334,147.125,159,43,2
2025-10-22 18:00:00,159,2,Wednesday,10,0,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,154,153,18,3,43,Evening,0,0,0,28,12,26,1,13,15,5,32,0.729,0.729,159,59,42,96,138,0,0,108,4,1,1,52.76,59.09,42,96,150.0,159.0,162.66666666666666,167.33333333333334,147.125,154,43,2
2025-10-22 19:00:00,154,2,Wednesday,10,0,0,No Holiday,0,Normal,0,218,0,0,1,0,0,0,0,Normal Operations,0,161,153,19,3,43,Evening,0,0,0,29,12,25,1,14,15,7,38,0.706,0.706,154,64,42,96,138,0,0,98,7,0,1,55.34,61.98,42,96,159.0,149.0,160.33333333333334,163.83333333333334,147.125,161,43,2
2025-10-22 20:00:00,161,2,Wednesday,10,0,0,No Holiday,0,Normal,0,218,0,0,2,0,0,0,0,Normal Operations,0,138,155,20,3,43,Evening,0,0,0,31,13,32,1,15,16,6,35,0.739,0.739,161,57,42,96,138,0,0,113,1,0,1,54.16,60.66,42,96,154.0,151.0,154.33333333333334,161.5,147.33333333333334,138,43,2
2025-10-22 21:00:00,138,2,Wednesday,10,0,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,147,147,21,3,43,Evening,0,0,0,29,12,15,1,14,15,6,35,0.633,0.633,138,80,42,96,138,0,0,65,4,1,0,48.58,54.41,42,96,161.0,141.0,158.0,160.33333333333334,147.75,147,43,2
2025-10-22 22:00:00,147,2,Wednesday,10,0,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,144,143,22,3,43,Evening,0,0,0,26,11,15,1,12,14,6,35,0.674,0.674,147,71,42,96,138,0,0,84,4,2,0,51.06,57.19,42,96,138.0,134.0,151.0,155.66666666666666,147.625,144,43,2
2025-10-22 23:00:00,144,2,Wednesday,10,0,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,118,141,23,3,43,Night,0,0,0,28,12,15,1,13,15,6,35,0.661,0.661,144,74,36,82,118,0,0,78,5,2,0,50.48,56.54,36,82,147.0,133.0,148.66666666666666,151.5,148.16666666666666,118,43,0
2025-10-23 00:00:00,118,3,Thursday,10,0,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,115,107,0,3,43,Night,0,0,0,21,9,10,1,8,13,4,29,0.58,0.58,126,92,36,82,118,0,0,32,1,1,0,41.45,46.42,36,82,144.0,113.0,143.0,150.5,148.625,115,43,0
2025-10-23 01:00:00,115,3,Thursday,10,0,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,114,106,1,3,43,Night,0,0,0,21,9,11,1,8,13,2,24,0.58,0.58,126,92,36,82,118,0,0,29,4,0,0,39.0,43.68,36,82,118.0,103.0,136.33333333333334,143.66666666666666,148.83333333333334,114,43,0
2025-10-23 02:00:00,114,3,Thursday,10,0,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,105,115,2,3,43,Night,0,0,0,22,9,11,1,8,14,4,29,0.58,0.58,126,92,36,82,118,0,0,28,5,0,0,42.45,47.54,36,82,115.0,113.0,125.66666666666667,137.16666666666666,149.33333333333334,105,43,0
2025-10-23 03:00:00,105,3,Thursday,10,0,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,114,97,3,3,43,Night,0,0,0,19,8,12,1,7,12,3,26,0.58,0.58,126,92,36,82,118,0,0,19,6,1,0,41.1,46.03,36,82,114.0,110.0,115.66666666666667,129.33333333333334,149.375,114,43,0
2025-10-23 04:00:00,114,3,Thursday,10,0,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,112,107,4,3,43,Night,0,0,0,18,8,12,1,7,11,3,26,0.58,0.58,126,92,36,82,118,0,0,28,2,2,0,40.1,44.91,36,82,105.0,108.0,111.33333333333333,123.83333333333333,149.16666666666666,112,43,0
2025-10-23 05:00:00,112,3,Thursday,10,0,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,146,114,5,3,43,Night,0,0,0,19,8,11,1,7,12,4,29,0.58,0.58,126,92,36,82,118,0,0,26,7,2,0,42.95,48.1,36,82,114.0,102.0,111.0,118.33333333333333,149.41666666666666,146,43,0
2025-10-23 06:00:00,146,3,Thursday,10,0,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,142,137,6,3,43,Night,0,0,0,25,11,15,1,10,15,5,32,0.67,0.67,146,72,36,82,118,0,0,82,3,2,0,48.93,54.8,36,82,112.0,142.0,110.33333333333333,113.0,149.83333333333334,142,43,0
2025-10-23 07:00:00,142,3,Thursday,10,0,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,177,134,7,3,43,Morning,0,0,0,26,11,17,1,10,16,6,35,0.651,0.651,142,76,42,96,138,0,0,74,6,4,0,50.18,56.2,42,96,146.0,145.0,124.0,117.66666666666667,150.0,177,43,1
2025-10-23 08:00:00,177,3,Thursday,10,0,0,No Holiday,0,Normal,0,218,0,0,10,0,0,0,0,Normal Operations,0,189,167,8,3,43,Morning,0,0,0,39,17,17,1,15,24,8,41,0.812,0.812,177,41,42,96,138,0,0,145,24,5,1,67.52,75.62,42,96,142.0,171.0,133.33333333333334,122.16666666666667,149.875,189,43,1
2025-10-23 09:00:00,189,3,Thursday,10,0,0,No Holiday,0,Normal,0,218,0,1,14,0,0,0,0,Emergency Surge,1,185,181,9,3,43,Morning,0,0,0,43,18,21,1,16,27,11,54,0.867,0.867,189,29,42,96,138,0,0,170,20,5,1,74.62,83.57,42,96,177.0,185.0,155.0,132.66666666666666,150.125,185,43,1
2025-10-23 10:00:00,185,3,Thursday,10,0,0,No Holiday,0,Normal,0,218,0,1,14,0,0,0,0,Emergency Surge,1,188,175,10,3,43,Morning,0,0,0,43,18,19,1,16,27,10,50,0.849,0.849,185,33,42,96,138,0,0,162,20,3,1,71.92,80.55,42,96,189.0,185.0,169.33333333333334,146.66666666666666,150.29166666666666,188,43,1
2025-10-23 11:00:00,188,3,Thursday,10,0,0,No Holiday,0,Normal,0,218,0,1,14,0,0,0,0,Emergency Surge,1,184,187,11,3,43,Morning,0,0,0,43,18,20,1,16,27,12,57,0.862,0.862,188,30,42,96,138,0,0,168,21,3,1,76.19,85.33,42,96,185.0,183.0,183.66666666666666,158.5,150.29166666666666,184,43,1
2025-10-23 12:00:00,184,3,Thursday,10,0,0,No Holiday,0,Normal,0,218,0,1,13,0,0,0,0,Emergency Surge,1,167,182,12,3,43,Morning,0,0,0,42,18,15,1,16,26,12,55,0.844,0.844,184,34,42,96,138,0,0,160,21,4,1,75.09,84.1,42,96,188.0,180.0,187.33333333333334,171.16666666666666,150.5,167,43,1
2025-10-23 13:00:00,167,3,Thursday,10,0,0,No Holiday,0,Normal,0,218,0,0,5,0,0,0,0,Normal Operations,0,167,162,13,3,43,Morning,0,0,0,34,15,14,1,13,21,6,35,0.766,0.766,167,51,42,96,138,0,0,125,22,4,0,61.06,68.39,42,96,184.0,168.0,185.66666666666666,177.5,150.66666666666666,167,43,1
2025-10-23 14:00:00,167,3,Thursday,10,0,0,No Holiday,0,Normal,0,218,0,0,2,0,0,0,0,Normal Operations,0,168,166,14,3,43,Morning,0,0,0,31,13,17,1,12,19,4,29,0.766,0.766,167,51,42,96,138,0,0,125,22,2,0,57.86,64.8,42,96,167.0,168.0,179.66666666666666,181.66666666666666,150.625,168,43,1
2025-10-23 15:00:00,168,3,Thursday,10,0,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,176,169,15,3,43,Evening,0,0,0,28,12,17,1,11,17,5,32,0.771,0.771,168,50,42,96,138,0,0,127,21,5,0,59.49,66.63,42,96,167.0,166.0,172.66666666666666,180.0,150.58333333333334,176,43,2
2025-10-23 16:00:00,176,3,Thursday,10,0,0,No Holiday,0,Normal,0,218,0,0,4,0,0,0,0,Normal Operations,0,159,161,16,3,43,Evening,0,0,0,33,14,31,1,13,20,7,38,0.807,0.807,176,42,42,96,138,0,0,143,19,5,1,64.39,72.12,42,96,168.0,172.0,167.33333333333334,176.5,150.66666666666666,159,43,2
2025-10-23 17:00:00,159,3,Thursday,10,0,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,153,148,17,3,43,Evening,0,0,0,27,12,26,1,10,17,4,29,0.729,0.729,159,59,42,96,138,0,0,108,2,5,1,50.66,56.74,42,96,176.0,150.0,170.33333333333334,175.0,150.83333333333334,153,43,2
2025-10-23 18:00:00,153,3,Thursday,10,0,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,153,154,18,3,43,Evening,0,0,0,29,12,27,1,14,15,5,32,0.702,0.702,153,65,42,96,138,0,0,96,2,0,1,50.61,56.68,42,96,159.0,159.0,167.66666666666666,170.16666666666666,151.20833333333334,153,43,2
2025-10-23 19:00:00,153,3,Thursday,10,0,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,155,152,19,3,43,Evening,0,0,0,29,12,24,1,14,15,7,38,0.702,0.702,153,65,42,96,138,0,0,96,3,3,1,54.06,60.55,42,96,153.0,154.0,162.66666666666666,165.0,150.95833333333334,155,43,2
2025-10-23 20:00:00,155,3,Thursday,10,0,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,147,153,20,3,43,Evening,0,0,0,28,12,27,1,13,15,6,35,0.711,0.711,155,63,42,96,138,0,0,100,6,1,1,53.76,60.21,42,96,153.0,161.0,155.0,162.66666666666666,150.91666666666666,147,43,2
2025-10-23 21:00:00,147,3,Thursday,10,0,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,143,137,21,3,43,Evening,0,0,0,27,12,19,1,13,14,5,32,0.674,0.674,147,71,42,96,138,0,0,84,6,2,0,49.96,55.96,42,96,155.0,138.0,153.66666666666666,160.66666666666666,150.66666666666666,143,43,2
2025-10-23 22:00:00,143,3,Thursday,10,0,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,141,132,22,3,43,Evening,0,0,0,25,11,16,1,12,13,6,35,0.656,0.656,143,75,42,96,138,0,0,76,1,2,0,49.21,55.12,42,96,147.0,147.0,151.66666666666666,157.16666666666666,151.04166666666666,141,43,2
2025-10-23 23:00:00,141,3,Thursday,10,0,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,107,134,23,3,43,Night,0,0,0,26,11,14,1,12,14,7,38,0.647,0.647,141,77,36,82,118,0,0,72,8,3,1,52.01,58.25,36,82,143.0,144.0,148.33333333333334,151.66666666666666,150.875,107,43,0
2025-10-24 00:00:00,107,4,Friday,10,0,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,106,83,0,3,43,Night,0,0,0,20,9,7,1,8,12,4,29,0.58,0.58,126,92,36,82,118,0,0,21,5,1,0,42.45,47.54,36,82,141.0,118.0,143.66666666666666,148.66666666666666,150.75,106,43,0
2025-10-24 01:00:00,106,4,Friday,10,0,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,115,82,1,3,43,Night,0,0,0,19,8,10,1,7,12,3,26,0.58,0.58,126,92,36,82,118,0,0,20,4,1,0,40.6,45.47,36,82,107.0,115.0,130.33333333333334,141.0,150.29166666666666,115,43,0
2025-10-24 02:00:00,115,4,Friday,10,0,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,97,83,2,3,43,Night,0,0,0,21,9,13,1,8,13,5,32,0.58,0.58,126,92,36,82,118,0,0,29,2,2,0,43.3,48.5,36,82,106.0,114.0,118.0,133.16666666666666,149.91666666666666,97,43,0
2025-10-24 03:00:00,97,4,Friday,10,0,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,107,83,3,3,43,Night,0,0,0,16,7,5,1,6,10,2,24,0.58,0.58,126,92,36,82,118,0,0,10,2,0,0,38.5,43.12,36,82,115.0,105.0,109.33333333333333,126.5,149.95833333333334,107,43,0
2025-10-24 04:00:00,107,4,Friday,10,0,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,114,86,4,3,43,Night,0,0,0,17,7,8,1,6,11,3,26,0.58,0.58,126,92,36,82,118,0,0,21,6,1,0,41.1,46.03,36,82,97.0,114.0,106.0,118.16666666666667,149.625,114,43,0
2025-10-24 05:00:00,114,4,Friday,10,0,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,137,74,5,3,43,Night,0,0,0,22,9,8,1,8,14,6,35,0.58,0.58,126,92,36,82,118,0,0,28,4,2,0,45.4,50.85,36,82,107.0,112.0,106.33333333333333,112.16666666666667,149.33333333333334,137,43,0
2025-10-24 06:00:00,137,4,Friday,10,0,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,134,104,6,3,43,Night,0,0,0,27,12,13,1,10,17,4,29,0.628,0.628,137,81,36,82,118,0,0,63,4,1,0,45.11,50.52,36,82,114.0,146.0,106.0,107.66666666666667,149.41666666666666,134,43,0
2025-10-24 07:00:00,134,4,Friday,10,0,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,167,102,7,3,43,Morning,0,0,0,23,10,14,1,9,14,2,24,0.615,0.615,134,84,42,96,138,0,0,57,4,4,0,41.08,46.01,42,96,137.0,142.0,119.33333333333333,112.66666666666667,149.04166666666666,167,43,1
2025-10-24 08:00:00,167,4,Friday,10,0,0,No Holiday,0,Normal,0,218,0,0,9,0,0,0,0,Normal Operations,0,181,127,8,3,43,Morning,0,0,0,38,16,15,1,14,24,6,35,0.766,0.766,167,51,42,96,138,0,0,125,21,5,0,60.81,68.11,42,96,134.0,177.0,128.33333333333334,117.33333333333333,148.70833333333334,181,43,1
2025-10-24 09:00:00,181,4,Friday,10,0,0,No Holiday,0,Normal,0,218,0,1,13,0,0,0,0,Emergency Surge,1,175,140,9,3,43,Morning,0,0,0,42,18,19,1,16,26,9,46,0.83,0.83,181,37,42,96,138,0,0,154,24,5,1,70.22,78.65,42,96,167.0,189.0,146.0,126.0,148.29166666666666,175,43,1
2025-10-24 10:00:00,175,4,Friday,10,0,0,No Holiday,0,Normal,0,218,0,0,13,0,0,0,0,Normal Operations,0,187,137,10,3,43,Morning,0,0,0,42,18,14,1,16,26,9,43,0.803,0.803,175,43,42,96,138,0,0,141,21,4,1,67.82,75.96,42,96,181.0,185.0,160.66666666666666,140.0,147.95833333333334,187,43,1
2025-10-24 11:00:00,187,4,Friday,10,0,0,No Holiday,0,Normal,0,218,0,1,15,0,0,0,0,Emergency Surge,1,182,137,11,3,43,Morning,0,0,0,44,19,20,2,17,27,11,53,0.858,0.858,187,31,42,96,138,0,0,166,24,3,1,75.07,84.08,42,96,175.0,188.0,174.33333333333334,151.33333333333334,147.54166666666666,182,43,1
2025-10-24 12:00:00,182,4,Friday,10,0,0,No Holiday,0,Normal,0,218,0,1,14,0,0,0,0,Emergency Surge,1,162,136,12,3,43,Morning,0,0,0,43,18,13,1,16,27,10,49,0.835,0.835,182,36,42,96,138,0,0,156,18,4,1,70.59,79.06,42,96,187.0,184.0,181.0,163.5,147.5,162,43,1
